new_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,url
I Still Haven't Found What I'm Looking For%:%David Cook,0.564,0.789,1,-8.098,1,0.0353,0.0105,0.00338,0.0826,0.659,100.646,audio_features,6DYkUnYPg4Q1jRzCOzqwmP,spotify:track:6DYkUnYPg4Q1jRzCOzqwmP,https://api.spotify.com/v1/tracks/6DYkUnYPg4Q1jRzCOzqwmP,https://api.spotify.com/v1/audio-analysis/6DYkUnYPg4Q1jRzCOzqwmP,277867,4,https://open.spotify.com/track/6DYkUnYPg4Q1jRzCOzqwmP
What Kinda Gone%:%Chris Cagle,0.494,0.861,5,-5.236,1,0.0365,0.257,0,0.103,0.668,172.052,audio_features,7uPReljrrTaqzDCcx4JHmi,spotify:track:7uPReljrrTaqzDCcx4JHmi,https://api.spotify.com/v1/tracks/7uPReljrrTaqzDCcx4JHmi,https://api.spotify.com/v1/audio-analysis/7uPReljrrTaqzDCcx4JHmi,181613,4,https://open.spotify.com/track/7uPReljrrTaqzDCcx4JHmi
Love Is Gone%:%David Guetta,0.773,0.813,4,-4.609,0,0.0797,0.0331,3.77e-05,0.192,0.707,127.93,audio_features,692a9IHmdxgnQPRRFPUE6E,spotify:track:692a9IHmdxgnQPRRFPUE6E,https://api.spotify.com/v1/tracks/692a9IHmdxgnQPRRFPUE6E,https://api.spotify.com/v1/audio-analysis/692a9IHmdxgnQPRRFPUE6E,199387,4,https://open.spotify.com/track/692a9IHmdxgnQPRRFPUE6E
Psycho%:%Puddle Of Mudd,0.573,0.897,1,-3.549,1,0.0553,0.00473,0,0.278,0.463,126.034,audio_features,3e2KBwxibC1rq4bA5TNKW2,spotify:track:3e2KBwxibC1rq4bA5TNKW2,https://api.spotify.com/v1/tracks/3e2KBwxibC1rq4bA5TNKW2,https://api.spotify.com/v1/audio-analysis/3e2KBwxibC1rq4bA5TNKW2,210653,4,https://open.spotify.com/track/3e2KBwxibC1rq4bA5TNKW2
The World I Know%:%David Cook,0.577,0.336,5,-7.263,1,0.0303,0.804,0,0.103,0.154,95.927,audio_features,7bppBAD4NHqVqzXkrkZVxY,spotify:track:7bppBAD4NHqVqzXkrkZVxY,https://api.spotify.com/v1/tracks/7bppBAD4NHqVqzXkrkZVxY,https://api.spotify.com/v1/audio-analysis/7bppBAD4NHqVqzXkrkZVxY,176520,4,https://open.spotify.com/track/7bppBAD4NHqVqzXkrkZVxY
Imagine%:%David Archuleta,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,audio_features,4wCD0qOFNRu1Q6O3N6ycm4,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,https://api.spotify.com/v1/tracks/4wCD0qOFNRu1Q6O3N6ycm4,https://api.spotify.com/v1/audio-analysis/4wCD0qOFNRu1Q6O3N6ycm4,213520,4,https://open.spotify.com/track/4wCD0qOFNRu1Q6O3N6ycm4
I Don't Want To Miss A Thing%:%David Cook,0.519,0.0274,2,-26.011,1,0.0532,0.992,0.962,0.0862,0.0874,121.786,audio_features,6SyowJEmwxTV0SsX4BWzbD,spotify:track:6SyowJEmwxTV0SsX4BWzbD,https://api.spotify.com/v1/tracks/6SyowJEmwxTV0SsX4BWzbD,https://api.spotify.com/v1/audio-analysis/6SyowJEmwxTV0SsX4BWzbD,188200,4,https://open.spotify.com/track/6SyowJEmwxTV0SsX4BWzbD
Billie Jean%:%David Cook,0.314,0.61,3,-5.394,0,0.154,0.0812,0,0.31,0.455,89.878,audio_features,2zbq8QdgWACnYdKTu2xIE4,spotify:track:2zbq8QdgWACnYdKTu2xIE4,https://api.spotify.com/v1/tracks/2zbq8QdgWACnYdKTu2xIE4,https://api.spotify.com/v1/audio-analysis/2zbq8QdgWACnYdKTu2xIE4,236069,4,https://open.spotify.com/track/2zbq8QdgWACnYdKTu2xIE4
Don't Let The Sun Go Down On Me%:%David Archuleta,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,audio_features,4wCD0qOFNRu1Q6O3N6ycm4,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,https://api.spotify.com/v1/tracks/4wCD0qOFNRu1Q6O3N6ycm4,https://api.spotify.com/v1/audio-analysis/4wCD0qOFNRu1Q6O3N6ycm4,213520,4,https://open.spotify.com/track/4wCD0qOFNRu1Q6O3N6ycm4
In This Moment%:%David Archuleta,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,audio_features,4wCD0qOFNRu1Q6O3N6ycm4,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,https://api.spotify.com/v1/tracks/4wCD0qOFNRu1Q6O3N6ycm4,https://api.spotify.com/v1/audio-analysis/4wCD0qOFNRu1Q6O3N6ycm4,213520,4,https://open.spotify.com/track/4wCD0qOFNRu1Q6O3N6ycm4
Always Be My Baby%:%David Cook,0.623,0.596,0,-4.922,1,0.0407,0.529,0,0.157,0.656,80.547,audio_features,3QSnkhUvoPS5QogonimPfk,spotify:track:3QSnkhUvoPS5QogonimPfk,https://api.spotify.com/v1/tracks/3QSnkhUvoPS5QogonimPfk,https://api.spotify.com/v1/audio-analysis/3QSnkhUvoPS5QogonimPfk,254835,4,https://open.spotify.com/track/3QSnkhUvoPS5QogonimPfk
Hello%:%David Cook,0.568,0.0361,8,-16.803,1,0.0919,0.993,0.939,0.106,0.206,75.093,audio_features,25Nz6W9lUaefArcx5VhGJa,spotify:track:25Nz6W9lUaefArcx5VhGJa,https://api.spotify.com/v1/tracks/25Nz6W9lUaefArcx5VhGJa,https://api.spotify.com/v1/audio-analysis/25Nz6W9lUaefArcx5VhGJa,123117,4,https://open.spotify.com/track/25Nz6W9lUaefArcx5VhGJa
The Music Of The Night%:%David Cook,0.274,0.191,1,-19.093,1,0.0719,0.807,0.000183,0.0747,0.0884,125.666,audio_features,1V7L85tChempFeABio8pLG,spotify:track:1V7L85tChempFeABio8pLG,https://api.spotify.com/v1/tracks/1V7L85tChempFeABio8pLG,https://api.spotify.com/v1/audio-analysis/1V7L85tChempFeABio8pLG,398093,5,https://open.spotify.com/track/1V7L85tChempFeABio8pLG
Eleanor Rigby%:%David Cook,0.677,0.553,4,-9.692,0,0.0294,6.55e-05,0.546,0.0873,0.356,136.977,audio_features,7pnlk8p2suugX1t9Y4ANXH,spotify:track:7pnlk8p2suugX1t9Y4ANXH,https://api.spotify.com/v1/tracks/7pnlk8p2suugX1t9Y4ANXH,https://api.spotify.com/v1/audio-analysis/7pnlk8p2suugX1t9Y4ANXH,187768,4,https://open.spotify.com/track/7pnlk8p2suugX1t9Y4ANXH
Hollywood's Not America%:%Ferras,0.478,0.617,5,-6.162,1,0.0343,0.244,0,0.131,0.598,156.058,audio_features,5wizvr1JlRR3XWmKkOmEtV,spotify:track:5wizvr1JlRR3XWmKkOmEtV,https://api.spotify.com/v1/tracks/5wizvr1JlRR3XWmKkOmEtV,https://api.spotify.com/v1/audio-analysis/5wizvr1JlRR3XWmKkOmEtV,195067,4,https://open.spotify.com/track/5wizvr1JlRR3XWmKkOmEtV
I'm Alive%:%David Cook,0.691,0.64,8,-5.087,1,0.0384,0.0247,5.24e-06,0.2,0.452,101.991,audio_features,2FTZeRHQ4gRPViPMpWL9uX,spotify:track:2FTZeRHQ4gRPViPMpWL9uX,https://api.spotify.com/v1/tracks/2FTZeRHQ4gRPViPMpWL9uX,https://api.spotify.com/v1/audio-analysis/2FTZeRHQ4gRPViPMpWL9uX,210227,4,https://open.spotify.com/track/2FTZeRHQ4gRPViPMpWL9uX
Sorry%:%Buckcherry,0.54,0.773,2,-3.627,1,0.0288,0.0315,0,0.176,0.381,130.952,audio_features,0EbnUc05YEKhZRKgbrZWpq,spotify:track:0EbnUc05YEKhZRKgbrZWpq,https://api.spotify.com/v1/tracks/0EbnUc05YEKhZRKgbrZWpq,https://api.spotify.com/v1/audio-analysis/0EbnUc05YEKhZRKgbrZWpq,228387,4,https://open.spotify.com/track/0EbnUc05YEKhZRKgbrZWpq
Bubbly%:%Colbie Caillat,0.688,0.477,9,-6.684,1,0.036,0.594,0,0.115,0.257,127.866,audio_features,1lkvpmrCaXK8QtliFDcHBO,spotify:track:1lkvpmrCaXK8QtliFDcHBO,https://api.spotify.com/v1/tracks/1lkvpmrCaXK8QtliFDcHBO,https://api.spotify.com/v1/audio-analysis/1lkvpmrCaXK8QtliFDcHBO,196227,4,https://open.spotify.com/track/1lkvpmrCaXK8QtliFDcHBO
Paralyzer%:%Finger Eleven,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.233,0.861,106.031,audio_features,28IEbk5a7twNTbUEvWslUb,spotify:track:28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/tracks/28IEbk5a7twNTbUEvWslUb,https://api.spotify.com/v1/audio-analysis/28IEbk5a7twNTbUEvWslUb,208107,4,https://open.spotify.com/track/28IEbk5a7twNTbUEvWslUb
Hallelujah%:%Kate Voegele,0.593,0.216,2,-7.483,0,0.0283,0.938,0,0.117,0.369,107.909,audio_features,4zZ6aF9qXTqMeTDvLuBPa7,spotify:track:4zZ6aF9qXTqMeTDvLuBPa7,https://api.spotify.com/v1/tracks/4zZ6aF9qXTqMeTDvLuBPa7,https://api.spotify.com/v1/audio-analysis/4zZ6aF9qXTqMeTDvLuBPa7,293613,3,https://open.spotify.com/track/4zZ6aF9qXTqMeTDvLuBPa7
All-American Girl%:%Carrie Underwood,0.624,0.805,9,-2.632,1,0.029,0.0466,0,0.328,0.77,123.991,audio_features,2dRPQFwPqAmc42mDRnsDQu,spotify:track:2dRPQFwPqAmc42mDRnsDQu,https://api.spotify.com/v1/tracks/2dRPQFwPqAmc42mDRnsDQu,https://api.spotify.com/v1/audio-analysis/2dRPQFwPqAmc42mDRnsDQu,212173,4,https://open.spotify.com/track/2dRPQFwPqAmc42mDRnsDQu
Killa%:%Cherish Featuring Yung Joc,0.796,0.705,5,-4.82,0,0.0358,0.0332,2.14e-06,0.0809,0.774,113.964,audio_features,5KzHTHTjftb7QFh5GicRnO,spotify:track:5KzHTHTjftb7QFh5GicRnO,https://api.spotify.com/v1/tracks/5KzHTHTjftb7QFh5GicRnO,https://api.spotify.com/v1/audio-analysis/5KzHTHTjftb7QFh5GicRnO,228973,4,https://open.spotify.com/track/5KzHTHTjftb7QFh5GicRnO
No Matter What%:%T.I.,0.498,0.824,11,-5.091,1,0.247,0.00332,0,0.0757,0.332,145.639,audio_features,6ufB4VdDWdIXZWHxdtYKFR,spotify:track:6ufB4VdDWdIXZWHxdtYKFR,https://api.spotify.com/v1/tracks/6ufB4VdDWdIXZWHxdtYKFR,https://api.spotify.com/v1/audio-analysis/6ufB4VdDWdIXZWHxdtYKFR,315680,4,https://open.spotify.com/track/6ufB4VdDWdIXZWHxdtYKFR
Boyfriend/Girlfriend%:%C-Side Featuring Keyshia Cole,0.688,0.519,5,-4.285,1,0.0283,0.064,0,0.1,0.318,116.714,audio_features,0W4NhJhcqKCqEP2GIpDCDq,spotify:track:0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/tracks/0W4NhJhcqKCqEP2GIpDCDq,https://api.spotify.com/v1/audio-analysis/0W4NhJhcqKCqEP2GIpDCDq,255333,4,https://open.spotify.com/track/0W4NhJhcqKCqEP2GIpDCDq
Small Town Southern Man%:%Alan Jackson,0.683,0.438,3,-12.433,1,0.0264,0.12,8.49e-06,0.269,0.568,132.951,audio_features,5ExWY6ojo1Qm3rC7iaEqx2,spotify:track:5ExWY6ojo1Qm3rC7iaEqx2,https://api.spotify.com/v1/tracks/5ExWY6ojo1Qm3rC7iaEqx2,https://api.spotify.com/v1/audio-analysis/5ExWY6ojo1Qm3rC7iaEqx2,280267,4,https://open.spotify.com/track/5ExWY6ojo1Qm3rC7iaEqx2
When You Look Me In The Eyes%:%Jonas Brothers,0.399,0.767,2,-3.732,1,0.0328,0.0242,0,0.306,0.507,135.943,audio_features,4kf33kU0KAlkNBK9pNbYNU,spotify:track:4kf33kU0KAlkNBK9pNbYNU,https://api.spotify.com/v1/tracks/4kf33kU0KAlkNBK9pNbYNU,https://api.spotify.com/v1/audio-analysis/4kf33kU0KAlkNBK9pNbYNU,249693,4,https://open.spotify.com/track/4kf33kU0KAlkNBK9pNbYNU
Stronger Woman%:%Jewel,0.441,0.804,2,-4.113,1,0.0453,0.173,1.74e-06,0.27,0.561,170.031,audio_features,5nzlfHJEIYX0riBtKs99OU,spotify:track:5nzlfHJEIYX0riBtKs99OU,https://api.spotify.com/v1/tracks/5nzlfHJEIYX0riBtKs99OU,https://api.spotify.com/v1/audio-analysis/5nzlfHJEIYX0riBtKs99OU,242707,4,https://open.spotify.com/track/5nzlfHJEIYX0riBtKs99OU
Falsetto%:%The-Dream,0.732,0.549,0,-4.194,1,0.0312,0.163,6.01e-05,0.122,0.479,131.006,audio_features,2P1e3xpjDhYFqOFeu8IWzS,spotify:track:2P1e3xpjDhYFqOFeu8IWzS,https://api.spotify.com/v1/tracks/2P1e3xpjDhYFqOFeu8IWzS,https://api.spotify.com/v1/audio-analysis/2P1e3xpjDhYFqOFeu8IWzS,271173,4,https://open.spotify.com/track/2P1e3xpjDhYFqOFeu8IWzS
Independent%:%Webbie Featuring Lil' Phat,0.725,0.418,11,-6.013,1,0.0736,0.00136,0,0.128,0.173,174.084,audio_features,2Rs03eNdCYdd5kZJUzFpO1,spotify:track:2Rs03eNdCYdd5kZJUzFpO1,https://api.spotify.com/v1/tracks/2Rs03eNdCYdd5kZJUzFpO1,https://api.spotify.com/v1/audio-analysis/2Rs03eNdCYdd5kZJUzFpO1,250027,4,https://open.spotify.com/track/2Rs03eNdCYdd5kZJUzFpO1
Elevator%:%Flo Rida Featuring Timbaland,0.812,0.874,6,-6.015,0,0.0905,0.109,2.48e-05,0.214,0.47,120.025,audio_features,44AtutBMMWw14r9CkZ0wna,spotify:track:44AtutBMMWw14r9CkZ0wna,https://api.spotify.com/v1/tracks/44AtutBMMWw14r9CkZ0wna,https://api.spotify.com/v1/audio-analysis/44AtutBMMWw14r9CkZ0wna,229973,4,https://open.spotify.com/track/44AtutBMMWw14r9CkZ0wna
Beat It%:%Fall Out Boy Featuring John Mayer,0.56,0.93,7,-4.492,1,0.0661,0.0378,2.37e-06,0.317,0.807,149.93,audio_features,3C65zQ69c8RMiJ3wqB1ogp,spotify:track:3C65zQ69c8RMiJ3wqB1ogp,https://api.spotify.com/v1/tracks/3C65zQ69c8RMiJ3wqB1ogp,https://api.spotify.com/v1/audio-analysis/3C65zQ69c8RMiJ3wqB1ogp,227880,4,https://open.spotify.com/track/3C65zQ69c8RMiJ3wqB1ogp
Shawty Get Loose%:%Lil Mama Featuring Chris Brown,0.885,0.724,1,-4.229,1,0.246,0.165,0,0.095,0.619,115.069,audio_features,1Kef862HDQdZQaXpxNtHuv,spotify:track:1Kef862HDQdZQaXpxNtHuv,https://api.spotify.com/v1/tracks/1Kef862HDQdZQaXpxNtHuv,https://api.spotify.com/v1/audio-analysis/1Kef862HDQdZQaXpxNtHuv,209507,4,https://open.spotify.com/track/1Kef862HDQdZQaXpxNtHuv
Teardrops On My Guitar%:%Taylor Swift,0.621,0.417,10,-6.941,1,0.0231,0.288,0,0.119,0.289,99.953,audio_features,2TF4UtYreqNbQ6Z9AccldU,spotify:track:2TF4UtYreqNbQ6Z9AccldU,https://api.spotify.com/v1/tracks/2TF4UtYreqNbQ6Z9AccldU,https://api.spotify.com/v1/audio-analysis/2TF4UtYreqNbQ6Z9AccldU,203040,4,https://open.spotify.com/track/2TF4UtYreqNbQ6Z9AccldU
Give It 2 Me%:%Madonna,0.837,0.954,8,-3.512,0,0.0414,0.0933,0.000405,0.143,0.972,127.019,audio_features,59qPP8coY8EWIQ9nQDThui,spotify:track:59qPP8coY8EWIQ9nQDThui,https://api.spotify.com/v1/tracks/59qPP8coY8EWIQ9nQDThui,https://api.spotify.com/v1/audio-analysis/59qPP8coY8EWIQ9nQDThui,287907,4,https://open.spotify.com/track/59qPP8coY8EWIQ9nQDThui
We Made It%:%Busta Rhymes Featuring Linkin Park,0.62,0.746,11,-6.006,1,0.0552,0.424,0,0.0684,0.191,138.454,audio_features,3AZ0PJa2Ixf8J8LIxoYeUe,spotify:track:3AZ0PJa2Ixf8J8LIxoYeUe,https://api.spotify.com/v1/tracks/3AZ0PJa2Ixf8J8LIxoYeUe,https://api.spotify.com/v1/audio-analysis/3AZ0PJa2Ixf8J8LIxoYeUe,238067,4,https://open.spotify.com/track/3AZ0PJa2Ixf8J8LIxoYeUe
Dey Know%:%Shawty Lo,0.42,0.732,8,-5.406,1,0.4,0.0821,0,0.532,0.704,111.316,audio_features,6HvVSsmeOlFGKBm7VVacvH,spotify:track:6HvVSsmeOlFGKBm7VVacvH,https://api.spotify.com/v1/tracks/6HvVSsmeOlFGKBm7VVacvH,https://api.spotify.com/v1/audio-analysis/6HvVSsmeOlFGKBm7VVacvH,195827,3,https://open.spotify.com/track/6HvVSsmeOlFGKBm7VVacvH
The Anthem%:%Pitbull Featuring Lil Jon,0.793,0.781,10,-4.277,0,0.186,0.00459,1.68e-06,0.0846,0.883,123.996,audio_features,2cZ5ACJfBj2uAXARdHpjAW,spotify:track:2cZ5ACJfBj2uAXARdHpjAW,https://api.spotify.com/v1/tracks/2cZ5ACJfBj2uAXARdHpjAW,https://api.spotify.com/v1/audio-analysis/2cZ5ACJfBj2uAXARdHpjAW,245055,4,https://open.spotify.com/track/2cZ5ACJfBj2uAXARdHpjAW
Sweet And Low%:%Augustana,0.443,0.727,11,-4.455,1,0.0315,0.00572,0.000845,0.106,0.407,151.93,audio_features,1W4c3lEi67BG5Ev7CgYqNi,spotify:track:1W4c3lEi67BG5Ev7CgYqNi,https://api.spotify.com/v1/tracks/1W4c3lEi67BG5Ev7CgYqNi,https://api.spotify.com/v1/audio-analysis/1W4c3lEi67BG5Ev7CgYqNi,214067,4,https://open.spotify.com/track/1W4c3lEi67BG5Ev7CgYqNi
Laughed Until We Cried%:%Jason Aldean,0.546,0.487,7,-5.38,1,0.0289,0.405,0,0.0743,0.274,144.893,audio_features,0PRntY9Lt8WVCVdksYsCHg,spotify:track:0PRntY9Lt8WVCVdksYsCHg,https://api.spotify.com/v1/tracks/0PRntY9Lt8WVCVdksYsCHg,https://api.spotify.com/v1/audio-analysis/0PRntY9Lt8WVCVdksYsCHg,202520,4,https://open.spotify.com/track/0PRntY9Lt8WVCVdksYsCHg
Dreams Collide%:%Colbie Caillat,0.526,0.472,2,-9.66,1,0.0269,0.172,1.88e-05,0.134,0.0522,135.896,audio_features,43656J8Xo621oVxYLsSv3U,spotify:track:43656J8Xo621oVxYLsSv3U,https://api.spotify.com/v1/tracks/43656J8Xo621oVxYLsSv3U,https://api.spotify.com/v1/audio-analysis/43656J8Xo621oVxYLsSv3U,242240,4,https://open.spotify.com/track/43656J8Xo621oVxYLsSv3U
Superstar%:%Lupe Fiasco Featuring Matthew Santos,0.572,0.822,11,-6.015,0,0.361,0.207,0,0.359,0.472,94.812,audio_features,7dltD9eEX7X1zk8JJ9BS0e,spotify:track:7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/tracks/7dltD9eEX7X1zk8JJ9BS0e,https://api.spotify.com/v1/audio-analysis/7dltD9eEX7X1zk8JJ9BS0e,289000,4,https://open.spotify.com/track/7dltD9eEX7X1zk8JJ9BS0e
Tattoo%:%Jordin Sparks,0.566,0.766,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,audio_features,3Ui2jdyxbZQrZohfM0NOgG,spotify:track:3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/tracks/3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/audio-analysis/3Ui2jdyxbZQrZohfM0NOgG,233467,4,https://open.spotify.com/track/3Ui2jdyxbZQrZohfM0NOgG
I Remember%:%Keyshia Cole,0.42,0.741,5,-4.452,0,0.056,0.211,0,0.149,0.333,128.919,audio_features,1vDEdno3PFjQ6bvpwBy1x7,spotify:track:1vDEdno3PFjQ6bvpwBy1x7,https://api.spotify.com/v1/tracks/1vDEdno3PFjQ6bvpwBy1x7,https://api.spotify.com/v1/audio-analysis/1vDEdno3PFjQ6bvpwBy1x7,260040,4,https://open.spotify.com/track/1vDEdno3PFjQ6bvpwBy1x7
Won't Go Home Without You%:%Maroon 5,0.737,0.615,3,-3.76,1,0.0317,0.0149,0,0.102,0.41,110.023,audio_features,6WEBwvsmpaoGxka0tSh5a7,spotify:track:6WEBwvsmpaoGxka0tSh5a7,https://api.spotify.com/v1/tracks/6WEBwvsmpaoGxka0tSh5a7,https://api.spotify.com/v1/audio-analysis/6WEBwvsmpaoGxka0tSh5a7,231173,4,https://open.spotify.com/track/6WEBwvsmpaoGxka0tSh5a7
I Like The Way She Do It%:%G Unit,0.55,0.806,7,-5.421,1,0.324,0.00859,0,0.263,0.282,124.4,audio_features,3c1fI9dVeR0nKFkOYh3Sj0,spotify:track:3c1fI9dVeR0nKFkOYh3Sj0,https://api.spotify.com/v1/tracks/3c1fI9dVeR0nKFkOYh3Sj0,https://api.spotify.com/v1/audio-analysis/3c1fI9dVeR0nKFkOYh3Sj0,232600,5,https://open.spotify.com/track/3c1fI9dVeR0nKFkOYh3Sj0
Little Miss Obsessive%:%Ashlee Simpson With Tom Higgenson,0.559,0.914,4,-3.449,0,0.0975,0.0339,0,0.0821,0.422,142.19,audio_features,4MH5mpoga3VthyF1IRBVan,spotify:track:4MH5mpoga3VthyF1IRBVan,https://api.spotify.com/v1/tracks/4MH5mpoga3VthyF1IRBVan,https://api.spotify.com/v1/audio-analysis/4MH5mpoga3VthyF1IRBVan,221907,4,https://open.spotify.com/track/4MH5mpoga3VthyF1IRBVan
YAHHH!%:%Soulja Boy Tell'em Featuring Arab,0.736,0.74,0,-2.18,1,0.0786,0.515,0,0.0468,0.803,140.141,audio_features,66TRwr5uJwPt15mfFkzhbi,spotify:track:66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/tracks/66TRwr5uJwPt15mfFkzhbi,https://api.spotify.com/v1/audio-analysis/66TRwr5uJwPt15mfFkzhbi,221933,4,https://open.spotify.com/track/66TRwr5uJwPt15mfFkzhbi
I Won't Tell%:%Fat Joe Featuring J. Holiday,0.8,0.832,0,-5.497,1,0.266,0.087,0,0.322,0.736,106.983,audio_features,6nL0wIy3rcQPqHNAtm61Gh,spotify:track:6nL0wIy3rcQPqHNAtm61Gh,https://api.spotify.com/v1/tracks/6nL0wIy3rcQPqHNAtm61Gh,https://api.spotify.com/v1/audio-analysis/6nL0wIy3rcQPqHNAtm61Gh,149725,4,https://open.spotify.com/track/6nL0wIy3rcQPqHNAtm61Gh
Like You'll Never See Me Again%:%Alicia Keys,0.562,0.657,7,-8.074,1,0.0315,0.173,0.000272,0.102,0.266,127.808,audio_features,3JHDtmFdX9kdx9wz0md98U,spotify:track:3JHDtmFdX9kdx9wz0md98U,https://api.spotify.com/v1/tracks/3JHDtmFdX9kdx9wz0md98U,https://api.spotify.com/v1/audio-analysis/3JHDtmFdX9kdx9wz0md98U,315360,4,https://open.spotify.com/track/3JHDtmFdX9kdx9wz0md98U
Take You There%:%Sean Kingston,0.752,0.921,5,-4.321,0,0.0696,0.0182,0,0.256,0.634,115.033,audio_features,6AdLyvisRKHLAwARaZMGr6,spotify:track:6AdLyvisRKHLAwARaZMGr6,https://api.spotify.com/v1/tracks/6AdLyvisRKHLAwARaZMGr6,https://api.spotify.com/v1/audio-analysis/6AdLyvisRKHLAwARaZMGr6,236693,4,https://open.spotify.com/track/6AdLyvisRKHLAwARaZMGr6
Suffocate%:%J. Holiday,0.458,0.445,9,-8.391,0,0.361,0.64,0,0.118,0.447,82.82,audio_features,3nJjIYchBNkYm7B8XfJf5N,spotify:track:3nJjIYchBNkYm7B8XfJf5N,https://api.spotify.com/v1/tracks/3nJjIYchBNkYm7B8XfJf5N,https://api.spotify.com/v1/audio-analysis/3nJjIYchBNkYm7B8XfJf5N,220053,5,https://open.spotify.com/track/3nJjIYchBNkYm7B8XfJf5N
Umma Do Me%:%Rocko,0.475,0.605,2,-5.096,1,0.215,0.0833,0,0.267,0.291,137.074,audio_features,3YrVdQ19x8VDexsX7ytwJ2,spotify:track:3YrVdQ19x8VDexsX7ytwJ2,https://api.spotify.com/v1/tracks/3YrVdQ19x8VDexsX7ytwJ2,https://api.spotify.com/v1/audio-analysis/3YrVdQ19x8VDexsX7ytwJ2,230547,4,https://open.spotify.com/track/3YrVdQ19x8VDexsX7ytwJ2
Never%:%Jaheim,0.537,0.337,4,-8.117,1,0.0728,0.224,0,0.107,0.605,105.367,audio_features,0mRwNBO4xlQGW6SSGXPHBV,spotify:track:0mRwNBO4xlQGW6SSGXPHBV,https://api.spotify.com/v1/tracks/0mRwNBO4xlQGW6SSGXPHBV,https://api.spotify.com/v1/audio-analysis/0mRwNBO4xlQGW6SSGXPHBV,266320,4,https://open.spotify.com/track/0mRwNBO4xlQGW6SSGXPHBV
Feedback%:%Janet,0.849,0.649,4,-6.826,1,0.0501,0.000255,0,0.0623,0.466,115.005,audio_features,1BIvtscQLQrEs9zp6vMOVW,spotify:track:1BIvtscQLQrEs9zp6vMOVW,https://api.spotify.com/v1/tracks/1BIvtscQLQrEs9zp6vMOVW,https://api.spotify.com/v1/audio-analysis/1BIvtscQLQrEs9zp6vMOVW,218213,4,https://open.spotify.com/track/1BIvtscQLQrEs9zp6vMOVW
Shiftwork%:%Kenny Chesney Duet With George Strait,0.847,0.576,0,-9.199,1,0.0359,0.0922,0.00331,0.0373,0.882,128.992,audio_features,1JtYfT7sJF3jojvLo1Vl7c,spotify:track:1JtYfT7sJF3jojvLo1Vl7c,https://api.spotify.com/v1/tracks/1JtYfT7sJF3jojvLo1Vl7c,https://api.spotify.com/v1/audio-analysis/1JtYfT7sJF3jojvLo1Vl7c,269507,4,https://open.spotify.com/track/1JtYfT7sJF3jojvLo1Vl7c
Migrate%:%Mariah Carey Featuring T-Pain,0.367,0.745,8,-6.949,1,0.353,0.0101,0,0.0825,0.542,78.612,audio_features,6JTWpLuDTujTnBaNjEHydI,spotify:track:6JTWpLuDTujTnBaNjEHydI,https://api.spotify.com/v1/tracks/6JTWpLuDTujTnBaNjEHydI,https://api.spotify.com/v1/audio-analysis/6JTWpLuDTujTnBaNjEHydI,257893,4,https://open.spotify.com/track/6JTWpLuDTujTnBaNjEHydI
Praying For Time%:%Carrie Underwood,0.41,0.311,4,-7.044,1,0.0391,0.799,1.87e-06,0.123,0.217,130.617,audio_features,34BtE2Fv3gnmP5NPar4FRH,spotify:track:34BtE2Fv3gnmP5NPar4FRH,https://api.spotify.com/v1/tracks/34BtE2Fv3gnmP5NPar4FRH,https://api.spotify.com/v1/audio-analysis/34BtE2Fv3gnmP5NPar4FRH,213368,4,https://open.spotify.com/track/34BtE2Fv3gnmP5NPar4FRH
Shout To The Lord%:%American Idol Top 8,0.689,0.95,7,-5.86,1,0.101,0.0423,0.000714,0.0502,0.899,143.738,audio_features,0mF5QmsOJq5w3FqGMjycII,spotify:track:0mF5QmsOJq5w3FqGMjycII,https://api.spotify.com/v1/tracks/0mF5QmsOJq5w3FqGMjycII,https://api.spotify.com/v1/audio-analysis/0mF5QmsOJq5w3FqGMjycII,257480,4,https://open.spotify.com/track/0mF5QmsOJq5w3FqGMjycII
