"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","time_signature","sentiment","duration_min","tempo_div_100","popularity_div_1000"
FALSE,0.487,0.458,"4",-7.761,"0",0.0371,0.552,0.0257,0.117,0.207,4,0.8661,4.50688333333333,1.15989,18.416
FALSE,0.721,0.508,"7",-7.496,"1",0.394,0.317,0,0.153,0.457,4,-0.9453,2.77238333333333,1.59911,12.903
FALSE,0.75,0.387,"1",-10.123,"0",0.487,0.122,0,0.0993,0.739,4,-0.9929,1.70933333333333,1.43019,12.903
FALSE,0.678,0.729,"8",-4.188,"1",0.137,0.0658,0,0.303,0.643,4,0.9997,3.15288333333333,0.99895,16.54
TRUE,0.534,0.784,"8",-3.59,"1",0.0339,0.205,0.00579,0.106,0.6,4,0.974,3.97711666666667,0.92147,0.747
FALSE,0.95,0.489,"8",-8.411,"1",0.462,0.105,0,0.411,0.919,4,-0.9956,2.64615,1.30021,11.604
TRUE,0.643,0.783,"10",-6.458,"1",0.0856,0.047,0,0.083,0.579,4,0.4328,2.73116666666667,1.54084,25.729
FALSE,0.853,0.637,"3",-5.924,"0",0.331,0.129,0,0.267,0.496,4,-0.9961,2.60325,0.86048,115.282
TRUE,0.362,0.882,"3",-3.717,"1",0.0973,0.0791,0,0.15,0.864,4,0.9953,3.08666666666667,1.99811,22.871
FALSE,0.917,0.786,"11",-4.921,"0",0.208,0.0403,0,0.195,0.441,4,0.9975,3.74838333333333,1.43038,18.031
TRUE,0.741,0.37,"8",-8.437,"0",0.324,0.24,0,0.118,0.13,4,0.9857,3.65226666666667,1.1606,4.151
FALSE,0.86,0.408,"0",-5.389,"1",0.189,0.166,0,0.111,0.0548,4,0.961,3.016,0.75481,2.671
FALSE,0.866,0.648,"1",-3.675,"1",0.0543,0.009,0,0.0967,0.0798,4,0.9991,2.34655,1.50058,25.51
FALSE,0.618,0.71,"8",-6.066,"1",0.331,0.407,0,0.183,0.233,4,0.482,4.1575,1.12014,37.904
FALSE,0.831,0.528,"2",-7.635,"1",0.534,0.0894,2.58e-05,0.396,0.232,4,0.9221,3.53271666666667,1.53987,2.671
FALSE,0.938,0.5,"4",-10.08,"0",0.144,0.00183,0,0.077,0.462,4,0.9853,3.36178333333333,1.40011,16.468
FALSE,0.69,0.714,"7",-5.948,"1",0.0338,0.0077,7.23e-05,0.191,0.489,4,-0.7149,3.11711666666667,1.12009,1.464
TRUE,0.471,0.896,"9",-2.27,"1",0.0597,0.191,0,0.196,0.721,4,0.965,3.60155,1.59958,20.834
FALSE,0.715,0.616,"11",-5.558,"0",0.24,0.102,3.41e-06,0.186,0.284,4,-0.7739,2.18215,1.76122,18.205
FALSE,0.962,0.573,"7",-5.924,"1",0.308,0.0161,0,0.109,0.728,4,0.9907,3.96091666666667,1.25035,16.468
FALSE,0.859,0.506,"10",-8.115,"0",0.418,0.105,0,0.113,0.153,4,-0.4227,3.12441666666667,1.40973,16.468
FALSE,0.821,0.636,"7",-6.038,"0",0.0899,0.288,0,0.104,0.4,4,-0.9849,2.70446666666667,1.42008,16.468
FALSE,0.557,0.279,"6",-7.757,"1",0.0372,0.868,1.25e-05,0.0978,0.263,4,0.9948,3.188,1.02727,2.712
FALSE,0.902,0.819,"1",-3.321,"1",0.316,0.041,0,0.106,0.745,4,0.8597,3.11453333333333,0.89,25.51
FALSE,0.879,0.662,"2",-6.162,"1",0.309,0.033,0,0.716,0.724,4,-0.9995,3.16515,1.17975,7.625
FALSE,0.62,0.61,"11",-8.329,"0",0.0373,0.00849,0.162,0.205,0.235,4,-0.9693,3.976,1.27052,23.095
FALSE,0.766,0.692,"1",-5.343,"1",0.0705,0.175,0,0.0844,0.426,4,0.9936,3.1954,1.20028,16.468
FALSE,0.749,0.723,"1",-6.609,"1",0.0432,0.0563,0.022,0.0977,0.674,4,-0.0516,3.81866666666667,1.08999,23.095
FALSE,0.755,0.769,"10",-5.658,"0",0.186,0.314,2.38e-06,0.0628,0.642,4,0.9246,3.10133333333333,1.14966,10.168
FALSE,0.58,0.577,"2",-5.997,"0",0.2,0.125,0,0.086,0.153,5,0.9864,3.22071666666667,0.99283,7.625
FALSE,0.699,0.282,"7",-7.65,"1",0.0374,0.798,1.23e-06,0.0981,0.359,4,-0.9904,2.65488333333333,0.79776,0.008
FALSE,0.728,0.602,"9",-7.748,"0",0.185,0.0699,7.01e-06,0.318,0.328,4,-0.9772,3.75066666666667,1.40081,23.095
FALSE,0.658,0.535,"11",-8.197,"1",0.515,0.257,0,0.0981,0.395,4,-0.8519,2.91103333333333,1.50055,16.468
FALSE,0.822,0.461,"1",-6.506,"1",0.449,0.328,0,0.122,0.268,4,-0.9883,2.41766666666667,1.30003,16.468
FALSE,0.785,0.44,"10",-6.566,"1",0.0401,0.0263,2.03e-06,0.122,0.22,4,0.9623,3.61601666666667,1.18089,7.625
FALSE,0.603,0.457,"11",-5.384,"1",0.297,0.526,0,0.0905,0.455,4,0.9965,4.04953333333333,0.73724,7.625
FALSE,0.623,0.568,"9",-5.664,"1",0.144,0.0302,0,0.25,0.115,4,0.9985,4.03416666666667,1.49852,7.625
FALSE,0.752,0.709,"9",-5.053,"1",0.28,0.0401,0,0.0601,0.644,4,0.9939,3.43305,0.84974,7.625
FALSE,0.765,0.55,"9",-6.299,"0",0.357,0.0283,0,0.139,0.361,4,0.9773,4.48811666666667,0.97004,7.625
FALSE,0.803,0.571,"2",-6.937,"1",0.296,0.0169,0,0.252,0.101,4,-0.9745,3.47506666666667,1.40002,7.625
FALSE,0.788,0.765,"2",-3.93,"1",0.439,0.274,0,0.216,0.666,4,-0.9029,3.72695,1.44049,7.625
FALSE,0.929,0.598,"1",-5.373,"1",0.156,0.00705,0,0.0549,0.501,4,-0.9967,3.73231666666667,0.96012,7.625
FALSE,0.753,0.703,"5",-3.417,"0",0.212,0.144,0,0.325,0.642,4,0.9876,4.37333333333333,1.49991,7.625
FALSE,0.641,0.579,"9",-8.276,"1",0.0896,0.479,9.58e-05,0.214,0.421,4,-0.9995,3.54046666666667,1.45995,7.625
FALSE,0.551,0.562,"11",-6.862,"1",0.163,0.0218,0,0.302,0.438,4,-0.9992,5.26986666666667,1.35872,7.625
FALSE,0.865,0.568,"0",-5.112,"1",0.24,0.0206,0,0.186,0.882,4,-0.9992,4.67181666666667,0.90986,7.625
FALSE,0.677,0.665,"5",-6.949,"1",0.487,0.337,0,0.115,0.522,4,-0.9969,4.00331666666667,0.87637,7.625
FALSE,0.895,0.839,"0",-4.512,"1",0.227,0.217,3e-06,0.239,0.756,4,-0.9967,4.76861666666667,1.49951,1.555
FALSE,0.754,0.615,"4",-5.346,"0",0.171,0.275,0,0.13,0.349,4,-0.9731,3.5719,1.40036,7.625
FALSE,0.746,0.644,"7",-2.605,"1",0.232,0.4,0,0.095,0.542,4,-0.9971,4.16251666666667,1.46187,7.625
FALSE,0.651,0.718,"0",-3.924,"1",0.302,0.227,0,0.109,0.402,4,0.9947,3.45311666666667,1.16772,7.625
FALSE,0.578,0.694,"5",-5.351,"1",0.0706,0.0112,0,0.102,0.268,4,0.9321,3.68083333333333,1.29921,0.076
TRUE,0.599,0.448,"8",-6.312,"1",0.0232,0.163,0,0.106,0.168,3,0.9989,4.39,0.9505,57.786
TRUE,0.585,0.909,"8",-6.474,"1",0.0707,0.0891,9.7e-05,0.119,0.758,4,-0.9557,3.51245,0.93372,115.282
TRUE,0.754,0.449,"7",-9.211,"1",0.109,0.0332,8.29e-05,0.552,0.357,4,0.6385,3.31621666666667,0.77169,115.282
FALSE,0.85,0.787,"8",-4.134,"0",0.338,0.313,0,0.194,0.7,4,-0.9873,4.66445,0.87983,6.664
TRUE,0.671,0.529,"0",-7.226,"1",0.307,0.0769,0.000335,0.0856,0.203,4,0.9774,2.76366666666667,1.61989,12.903
FALSE,0.83,0.546,"1",-5.716,"1",0.295,0.227,0,0.112,0.535,4,0.9401,4.3749,1.82973,57.511
TRUE,0.687,0.845,"7",-4.37,"1",0.0576,0.1,0,0.0452,0.809,4,0.976,3.17045,0.87972,29.255
FALSE,0.597,0.721,"9",-6.422,"1",0.0356,0.0362,0,0.0832,0.437,4,0.9963,2.48821666666667,1.32054,0.479
TRUE,0.487,0.789,"8",-3.69,"1",0.044,0.00947,4.05e-06,0.189,0.0564,4,0.9692,4.51191666666667,1.50007,25.51
FALSE,0.665,0.651,"1",-5.515,"1",0.156,0.0414,0,0.0896,0.237,4,-0.9985,2.92925,1.63935,12.903
FALSE,0.52,0.538,"1",-8.109,"1",0.206,0.367,0.00187,0.119,0.177,4,0.9997,5.75221666666667,1.41894,5.716
TRUE,0.652,0.678,"2",-6.183,"1",0.0541,0.183,3.26e-05,0.106,0.28,4,0.9947,4.38356666666667,0.72989,18.416
FALSE,0.685,0.508,"0",-6.4,"1",0.0987,0.193,0,0.139,0.315,4,0.9494,3.62145,0.99063,6.736
FALSE,0.939,0.551,"1",-9.126,"1",0.291,0.0311,0,0.192,0.42,4,-0.9996,5.63235,1.18552,57.511
TRUE,0.699,0.782,"2",-6.503,"1",0.267,0.0162,0,0.177,0.367,4,0.9898,4.41421666666667,1.60041,4.264
FALSE,0.877,0.477,"9",-7.379,"0",0.0587,0.307,0,0.0929,0.552,4,0,3.77905,1.27023,3.97
TRUE,0.737,0.636,"11",-4.546,"0",0.0437,0.0441,6.66e-05,0.35,0.565,4,0,3.71088333333333,1.05005,14.807
FALSE,0.754,0.805,"6",-4.249,"1",0.0752,0.315,0,0.203,0.555,4,0,2.93555,0.93982,14.997
FALSE,0.61,0.458,"9",-11.336,"1",0.36,0.696,0.000103,0.0852,0.246,4,0.9989,4.0057,1.92099,35.803
TRUE,0.638,0.367,"4",-7.906,"1",0.0266,0.84,0,0.0999,0.219,4,0.9959,3.61866666666667,0.71957,15.656
FALSE,0.669,0.711,"8",-6.758,"1",0.033,0.00217,0,0.466,0.544,4,0.9979,2.87911666666667,1.1001,16.783
FALSE,0.374,0.742,"6",-3.36,"1",0.0432,0.00517,0,0.11,0.21,3,0.9965,4.122,1.39953,9.926
FALSE,0.904,0.756,"10",-3.746,"1",0.32,0.0692,0,0.339,0.342,4,-0.993,4.80145,1.40005,57.511
FALSE,0.78,0.808,"2",-5.175,"1",0.484,0.112,0,0.329,0.642,4,-0.9936,3.60048333333333,0.79982,57.511
TRUE,0.71,0.789,"4",-3.874,"1",0.0722,0.0161,2.77e-06,0.451,0.717,4,0.9874,2.1844,1.42929,11.119
FALSE,0.69,0.462,"8",-8.054,"1",0.131,0.343,0.00214,0.113,0.325,4,0.9976,4.094,1.57655,5.716
FALSE,0.809,0.737,"1",-5.186,"1",0.108,0.0441,0,0.341,0.367,4,0.9995,3.7823,0.80025,57.511
FALSE,0.272,0.238,"2",-12.148,"0",0.0349,0.89,0.00925,0.275,0.119,4,0.9798,2.69733333333333,0.83507,5.716
FALSE,0.705,0.754,"6",-5.453,"0",0.0895,0.000331,0,0.129,0.422,4,0.9904,3.72021666666667,1.26014,14.928
FALSE,0.55,0.596,"7",-8.214,"1",0.134,0.162,0.00481,0.0805,0.253,4,0.9861,4.95673333333333,1.65736,10.203
TRUE,0.899,0.586,"11",-7.866,"0",0.343,0.279,0,0.0836,0.492,4,-0.8292,3.57445,1.50002,115.282
TRUE,0.936,0.585,"0",-6.914,"1",0.125,0.0142,0,0.132,0.242,4,0.9988,4.25631666666667,1.24991,26.877
FALSE,0.907,0.64,"6",-6.542,"1",0.354,0.261,0,0.0785,0.803,4,-0.9708,3.70795,1.20995,57.511
FALSE,0.616,0.684,"7",-6.032,"1",0.311,0.0305,0,0.376,0.312,4,0.977,5.16063333333333,1.79503,57.511
FALSE,0.65,0.639,"8",-5.962,"1",0.458,0.0942,0,0.135,0.563,4,-0.9969,2.51336666666667,1.39226,57.511
FALSE,0.65,0.639,"8",-5.962,"1",0.458,0.0942,0,0.135,0.563,4,0.9735,2.51336666666667,1.39226,57.511
FALSE,0.722,0.88,"4",-3.989,"0",0.24,0.21,0,0.324,0.79,4,-0.2502,3.33616666666667,0.92024,20.487
FALSE,0.756,0.674,"0",-6.518,"0",0.0959,0.0184,0,0.158,0.389,4,0.965,4.19111666666667,1.11995,12.34
FALSE,0.76,0.579,"0",-7.374,"1",0.0567,0.0127,0.00344,0.106,0.129,4,0.9999,3.56,1.00011,10.203
TRUE,0.626,0.88,"9",-2.384,"0",0.0504,0.205,0,0.128,0.534,4,0.9881,3.37701666666667,0.95079,17.43
TRUE,0.637,0.713,"0",-4.333,"1",0.0747,0.181,0.000637,0.137,0.243,4,-0.9975,3.78288333333333,1.29923,7.7615
TRUE,0.791,0.862,"9",-3.24,"0",0.11,0.037,2.19e-05,0.0814,0.592,4,0.998,3.58078333333333,1.23994,16.54
TRUE,0.921,0.537,"9",-5.723,"0",0.0804,0.556,0.00404,0.102,0.711,4,-0.9924,2.2515,1.28009,37.904
TRUE,0.632,0.804,"7",-6.109,"1",0.0503,0.101,0,0.17,0.35,4,0.1846,3.32708333333333,0.92456,7.368
FALSE,0.653,0.859,"0",-3.048,"1",0.0449,0.212,0,0.111,0.706,4,-0.8074,3.63978333333333,1.74038,14.997
TRUE,0.669,0.308,"11",-10.068,"1",0.029,0.883,0,0.0984,0.52,4,-0.0387,2.03145,0.64934,37.904
FALSE,0.503,0.741,"4",-5.128,"1",0.047,0.579,1.49e-06,0.0712,0.458,3,0.9912,3.4505,0.88335,4.59
FALSE,0.746,0.825,"1",-4.666,"1",0.169,0.0142,0.0107,0.121,0.584,4,0.9995,3.4025,1.52914,0.254
FALSE,0.767,0.538,"0",-6.044,"0",0.052,0.68,0,0.192,0.343,4,-0.9905,2.028,0.81031,10.198
FALSE,0.643,0.703,"0",-5.573,"1",0.0913,0.0218,0,0.0964,0.246,4,0.9991,3.5954,0.95041,0.358
FALSE,0.754,0.575,"4",-8.393,"0",0.0682,0.045,0.00131,0.276,0.491,4,-0.9994,3.41911666666667,0.86009,115.282
FALSE,0.848,0.264,"0",-13.271,"1",0.31,0.00334,0.874,0.0911,0.592,4,-0.9998,4.26306666666667,1.46004,16.159
TRUE,0.854,0.463,"5",-6.159,"1",0.137,0.117,0,0.354,0.549,4,0.9996,3.76288333333333,1.20024,10.203
TRUE,0.622,0.712,"5",-7.321,"1",0.066,0.0573,0,0.13,0.487,4,0.9973,3.52266666666667,1.40025,23.101
FALSE,0.721,0.459,"4",-6.408,"1",0.032,0.248,0,0.212,0.46,4,0.9951,3.47488333333333,1.19914,26.508
FALSE,0.71,0.614,"10",-6.757,"0",0.0431,0.186,0,0.0974,0.658,4,0.9287,2.86845,1.48152,26.508
FALSE,0.831,0.485,"10",-6.677,"0",0.15,0.375,1.47e-05,0.118,0.622,4,0.9941,4.09445,0.80022,26.508
FALSE,0.492,0.681,"6",-7.038,"1",0.075,0.143,0,0.199,0.511,4,0.9993,3.54075,1.7801,0.403
FALSE,0.708,0.454,"1",-7.07,"1",0.0395,0.0217,0,0.073,0.24,4,0.9853,3.15845,1.10963,26.508
FALSE,0.877,0.547,"7",-5.705,"1",0.18,0.0122,1.51e-05,0.028,0.687,4,-0.9466,3.80621666666667,0.99034,26.508
FALSE,0.757,0.73,"7",-6.304,"1",0.185,0.0342,5.87e-05,0.136,0.452,4,0.998,3.15888333333333,0.90013,26.508
FALSE,0.429,0.221,"7",-9.096,"1",0.0432,0.983,0,0.168,0.327,3,-0.6396,0.996883333333333,0.87072,0.682
FALSE,0.493,0.796,"11",-3.971,"1",0.0691,0.39,0,0.0957,0.644,4,0.982,3.53511666666667,1.59988,0.166
FALSE,0.652,0.31,"4",-10.212,"1",0.0509,0.43,1.16e-05,0.182,0.304,4,0.9987,1.23021666666667,1.19913,26.508
TRUE,0.686,0.73,"6",-5.077,"0",0.374,0.278,4.76e-05,0.106,0.474,5,-0.9726,3.19333333333333,1.28943,6.664
FALSE,0.879,0.635,"9",-5.098,"1",0.259,0.0517,0,0.0786,0.568,4,0.9934,3.21,1.4697,7.625
FALSE,0.81,0.73,"11",-5.209,"0",0.223,0.314,0,0.105,0.568,4,-0.9981,4.92755,1.57004,57.511
FALSE,0.755,0.902,"1",-2.835,"0",0.0631,0.161,0.00199,0.137,0.76,4,0.9995,4.90311666666667,1.08991,6.664
TRUE,0.82,0.568,"6",-8.23,"0",0.411,0.0256,0,0.0952,0.535,4,0.9845,3.51311666666667,1.52279,11.394
FALSE,0.588,0.567,"4",-3.738,"0",0.0628,0.221,0,0.135,0.113,4,0.9745,5.64063333333333,1.50009,25.51
FALSE,0.607,0.609,"0",-5.978,"0",0.291,0.389,1.6e-05,0.111,0.556,4,0.9911,3.0935,0.74946,25.51
FALSE,0.731,0.811,"1",-3.225,"1",0.0712,0.0204,0,0.411,0.426,4,-0.9995,3.63806666666667,1.47045,25.51
FALSE,0.428,0.403,"5",-5.914,"0",0.209,0.229,0,0.22,0.133,5,0.9928,3.00305,0.95387,25.51
FALSE,0.705,0.816,"10",-7.046,"0",0.32,0.0805,0,0.476,0.929,4,-0.7598,2.31453333333333,0.94211,35.803
FALSE,0.712,0.481,"4",-5.415,"0",0.0487,0.173,0,0.241,0.062,4,0.9876,3.26896666666667,1.4,25.51
FALSE,0.643,0.638,"1",-4.947,"0",0.0407,0.204,0,0.0707,0.6,4,0.9976,3.76845,0.82001,0.592
FALSE,0.6,0.688,"5",-8.339,"0",0.201,0.159,1.29e-05,0.409,0.0793,4,0.9669,2.61,0.99977,0.065
FALSE,0.77,0.715,"1",-5.92,"1",0.045,0.0373,0.0018,0.0959,0.468,4,0.6388,3.30466666666667,1.50027,45.579
FALSE,0.804,0.763,"2",-5.48,"1",0.0519,0.0678,0,0.368,0.0585,4,0.837,2.61476666666667,1.36052,25.51
FALSE,0.834,0.731,"10",-5.603,"0",0.0566,0.0462,0,0.0731,0.681,4,0.3832,2.94533333333333,1.40001,25.51
FALSE,0.46,0.686,"0",-5.948,"0",0.0367,0.00146,0,0.375,0.252,4,0.9826,2.42646666666667,1.48054,25.51
FALSE,0.7,0.46,"4",-8.111,"0",0.0661,0.142,4.81e-05,0.111,0.286,4,0.9885,2.38281666666667,1.51901,25.51
TRUE,0.763,0.628,"11",-5.85,"1",0.05,0.0531,0,0.114,0.193,4,0.9984,3.17595,1.40958,20.598
FALSE,0.689,0.723,"0",-4.052,"0",0.0836,0.0985,0,0.158,0.288,4,0.9538,3.63046666666667,1.60042,25.51
FALSE,0.81,0.582,"5",-5.098,"0",0.125,0.0862,0.00681,0.207,0.503,4,-0.9932,3.48526666666667,0.95004,25.51
FALSE,0.45,0.352,"1",-11.733,"0",0.267,0.649,3.8e-06,0.249,0.408,4,0.8724,4.21245,1.02679,16.725
TRUE,0.589,0.882,"6",-3.039,"1",0.035,0.0813,0,0.146,0.793,4,0.8925,3.28755,1.29915,22.871
FALSE,0.604,0.868,"6",-3.539,"1",0.0445,0.086,0,0.0502,0.553,4,0.9967,3.11711666666667,0.94057,0.457
FALSE,0.381,0.706,"4",-6.948,"1",0.238,0.212,8.67e-06,0.0692,0.519,4,0.9895,3.5788,0.88017,13.67
FALSE,0.843,0.546,"8",-7.714,"1",0.464,0.0195,0,0.374,0.427,4,0.9018,3.59221666666667,1.59104,5.027
TRUE,0.672,0.655,"10",-5.021,"0",0.0311,0.0362,0,0.117,0.556,4,0.9945,3.354,1.34945,49.9925
TRUE,0.922,0.581,"10",-7.495,"1",0.27,0.00104,5.86e-05,0.105,0.595,4,-0.8136,3.02105,1.40022,115.282
FALSE,0.398,0.302,"1",-10.413,"1",0.11,0.798,4.11e-06,0.0824,0.17,3,0.7098,3.29821666666667,1.69808,14.807
TRUE,0.638,0.738,"6",-4.976,"0",0.0292,0.117,0.000384,0.689,0.657,4,0.9678,4.05245,0.97021,1.78
TRUE,0.544,0.781,"6",-6.16,"0",0.0311,0.00585,0,0.191,0.527,4,-0.6197,3.69666666666667,1.44075,16.113
FALSE,0.822,0.318,"10",-12.391,"1",0.0575,0.493,0.0128,0.11,0.138,4,0.9089,4.09645,1.02998,115.282
FALSE,0.546,0.871,"10",-5.81,"1",0.148,0.139,8.28e-05,0.104,0.303,4,0.9957,3.30178333333333,1.89723,15.593
TRUE,0.461,0.593,"1",-4.954,"1",0.0356,0.17,0,0.307,0.175,3,0.992,3.80621666666667,1.3417,45.579
FALSE,0.925,0.31,"11",-6.531,"0",0.291,0.123,0,0.0931,0.291,4,-0.9946,2.42511666666667,1.21927,29.194
FALSE,0.592,0.571,"1",-7.132,"1",0.174,0.172,0,0.106,0.424,4,0.9954,2.9346,1.0495,4.151
TRUE,0.594,0.749,"9",-5.298,"0",0.056,0.0338,0.00106,0.3,0.694,4,0,2.8809,1.79968,4.88
FALSE,0.514,0.693,"9",-5.868,"1",0.408,0.177,0,0.351,0.287,3,-0.9992,4.01066666666667,1.10568,11.901
FALSE,0.414,0.677,"1",-5.12,"1",0.254,0.0248,0,0.0793,0.0853,4,0.8688,5.03621666666667,1.72521,115.282
FALSE,0.761,0.598,"10",-7.249,"0",0.182,0.126,0,0.0839,0.446,4,0.9781,2.7329,1.73897,115.282
FALSE,0.758,0.474,"1",-8.72,"1",0.147,0.0152,0,0.116,0.0542,4,0.8394,3.08266666666667,0.76061,115.282
FALSE,0.916,0.493,"1",-7.371,"0",0.162,0.12,2.63e-06,0.211,0.327,4,-0.7707,3.25985,1.40057,10.868
FALSE,0.889,0.372,"7",-10.254,"0",0.357,0.013,0,0.184,0.123,4,0.9527,2.71333333333333,1.33997,115.282
FALSE,0.0671,0.0326,"7",-29.224,"1",0.0461,0.95,0.955,0.0906,0.0391,5,0.9932,3.2903,0.7519,115.282
TRUE,0.445,0.662,"2",-4.802,"0",0.181,0.0164,0,0.219,0.479,4,-0.746,3.45763333333333,2.0004,26.108
TRUE,0.448,0.826,"2",-3.244,"0",0.0319,0.00756,0,0.117,0.19,4,-0.9494,4.24675,0.77093,2.662
FALSE,0.527,0.689,"2",-7.87,"1",0.741,0.161,0,0.498,0.31,4,0.9985,3.262,1.70538,115.282
FALSE,0.875,0.644,"1",-6.554,"1",0.222,0.267,0,0.125,0.788,4,-0.7898,4.01136666666667,1.39086,15.416
FALSE,0.641,0.449,"11",-15.886,"1",0.0954,0.0788,0.795,0.21,0.236,4,0.865,3.20856666666667,1.40797,115.282
FALSE,0.884,0.579,"2",-6.847,"1",0.299,0.064,2.38e-06,0.182,0.313,4,0.9924,2.94383333333333,1.44973,15.416
TRUE,0.872,0.391,"0",-9.144,"0",0.242,0.469,4.13e-06,0.297,0.437,4,-0.9941,1.98555,1.34021,23.767
FALSE,0.486,0.849,"1",-5.432,"1",0.246,0.0481,0,0.143,0.519,4,-0.915,3.60555,1.52086,115.282
FALSE,0.776,0.482,"1",-11.269,"1",0.0357,0.477,0.0456,0.11,0.134,4,0.9963,4.13155,1.36008,115.282
FALSE,0.764,0.271,"0",-5.697,"1",0.0414,0.037,0,0.175,0.0371,4,0.8992,4.37421666666667,1.16019,115.282
FALSE,0.85,0.473,"10",-5.747,"0",0.209,0.117,0.0103,0.108,0.38,4,0.9535,2.62675,0.85454,115.282
FALSE,0.555,0.596,"9",-9.09,"0",0.375,0.133,0,0.123,0.145,4,0.1831,2.26978333333333,0.77324,115.282
FALSE,0.903,0.503,"11",-9.188,"0",0.335,0.0744,2.09e-05,0.125,0.203,4,-0.9941,3.03156666666667,1.25,15.416
FALSE,0.851,0.702,"1",-4.172,"1",0.268,0.0854,0,0.374,0.179,4,-0.9994,3.59731666666667,1.2694,6.885
FALSE,0.868,0.548,"1",-7.864,"1",0.171,0.233,2.67e-06,0.181,0.557,4,0.4213,3.40518333333333,1.39999,15.416
FALSE,0.807,0.319,"0",-8.152,"0",0.0581,0.133,0.000338,0.101,0.299,4,0.9172,3.03466666666667,0.94992,115.282
FALSE,0.933,0.488,"1",-9.327,"0",0.149,0.0106,0.00107,0.0958,0.21,4,-0.8526,2.92958333333333,1.42064,7.254
TRUE,0.823,0.783,"0",-6.274,"1",0.154,0.21,0,0.113,0.199,4,-0.9969,3.19061666666667,1.41882,35.803
FALSE,0.687,0.218,"9",-13.539,"0",0.0388,0.85,0.000125,0.106,0.269,4,0.9456,3.43378333333333,0.91991,115.282
FALSE,0.785,0.425,"10",-6.665,"1",0.137,0.0335,4.36e-06,0.108,0.192,4,0,2.77711666666667,1.74028,0.057
FALSE,0.708,0.547,"1",-7.607,"1",0.314,0.727,0,0.159,0.549,4,0.9899,3.78178333333333,0.838,115.282
FALSE,0.657,0.571,"2",-12.519,"1",0.139,0.11,0.00123,0.0735,0.622,4,0.8817,3.45511666666667,1.67958,115.282
FALSE,0.5,0.449,"0",-10.977,"1",0.442,0.422,7.96e-06,0.115,0.104,1,0.9966,3.666,1.44206,115.282
FALSE,0.558,0.414,"10",-7.355,"0",0.358,0.405,0,0.36,0.318,4,0.9634,5.15933333333333,1.27094,115.282
FALSE,0.856,0.632,"6",-3.692,"0",0.074,0.193,0,0.0688,0.697,4,0.5449,3.00821666666667,1.12009,10.168
TRUE,0.934,0.505,"11",-7.648,"1",0.168,0.0229,0,0.0867,0.691,4,-0.9962,3.02856666666667,1.3993,7.254
FALSE,0.734,0.57,"7",-7.066,"0",0.133,0.847,2.14e-05,0.112,0.689,4,-0.9983,1.59111666666667,1.29953,23.767
FALSE,0.683,0.776,"1",-3.251,"0",0.341,0.15,0,0.227,0.223,4,-0.9982,3.14621666666667,1.73996,29.194
FALSE,0.624,0.696,"11",-6.006,"1",0.0469,0.109,0,0.132,0.392,4,-0.9847,3.56645,0.82001,18.154
TRUE,0.733,0.678,"6",-7.771,"1",0.438,0.121,0,0.344,0.841,4,0.9947,2.36666666666667,1.75985,4.511
FALSE,0.699,0.304,"1",-11.192,"1",0.0993,0.779,0.000993,0.137,0.271,4,0.9974,2.66973333333333,1.19705,37.904
TRUE,0.557,0.571,"10",-8.106,"1",0.0281,0.476,0.00114,0.101,0.392,4,0.8383,3.66,0.80981,18.269
TRUE,0.876,0.519,"11",-6.531,"1",0.143,0.202,0,0.108,0.158,4,-0.9932,2.9205,0.94981,8.662
TRUE,0.907,0.633,"2",-5.145,"1",0.184,0.0876,2.6e-06,0.106,0.395,4,0.9998,4.60245,1.45914,115.282
TRUE,0.585,0.52,"5",-6.136,"0",0.0712,0.124,7.01e-05,0.131,0.129,4,0,3.63578333333333,1.59801,22.645
TRUE,0.797,0.533,"0",-9.74,"0",0.0412,0.0172,0.000152,0.103,0.329,4,0.9978,2.442,1.31036,23.767
TRUE,0.677,0.556,"9",-6.544,"1",0.0306,0.263,0,0.105,0.521,4,0.9977,2.99178333333333,0.80006,2.141
TRUE,0.763,0.72,"9",-5.181,"0",0.0691,0.00261,1.11e-05,0.114,0.592,4,0,3.53333333333333,1.1601,10.8325
TRUE,0.655,0.603,"8",-5.014,"1",0.0555,0.0959,0,0.107,0.452,4,0.993,3.17738333333333,1.26088,9.803
TRUE,0.783,0.84,"1",-3.416,"1",0.051,0.174,0,0.412,0.838,4,-0.8738,3.34133333333333,0.95002,1.308
FALSE,0.888,0.515,"1",-6.246,"1",0.271,0.247,0,0.446,0.264,4,0.9939,3.76488333333333,1.41009,115.282
FALSE,0.491,0.867,"6",-2.313,"0",0.103,0.167,0,0.458,0.602,4,0.9919,3.15311666666667,1.67965,25.349
FALSE,0.592,0.457,"9",-6.081,"0",0.0603,0.661,0.000331,0.146,0.225,4,-0.7939,1.8481,1.4604,37.904
FALSE,0.779,0.767,"11",-5.462,"0",0.258,0.00214,0,0.102,0.523,4,-0.9973,2.57608333333333,0.91981,11.865
FALSE,0.557,0.719,"2",-4.515,"0",0.0371,0.00267,0,0.306,0.345,4,0.9954,4.0389,0.77502,14.928
FALSE,0.773,0.602,"10",-6.384,"1",0.108,0.194,0.000443,0.141,0.442,4,-0.9915,3.52,0.74896,10.868
