"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","popularity","sentiment"
FALSE,0.647,0.767,"6",-6.497,"1",0.203,0.00417,0,0.103,0.537,157.925,216773,4,12064.2857142857,-0.9976
TRUE,0.826,0.833,"1",-1.909,"1",0.0571,0.00649,0,0.105,0.249,127.973,219307,4,6599.25,-0.9702
FALSE,0.615,0.619,"1",-6.567,"1",0.231,0.0546,0,0.31,0.521,152.105,261267,4,42569.9,0.9929
TRUE,0.491,0.956,"11",-1.538,"1",0.392,0.0295,0,0.46,0.811,173.585,276920,4,3490.28571428571,0
TRUE,0.727,0.68,"2",-4.498,"1",0.0286,0.0101,0,0.0821,0.728,132.012,212507,4,13366.75,0.8621
TRUE,0.632,0.773,"6",-4.856,"1",0.0346,0.0623,0,0.0885,0.474,130.033,231124,4,37443.8181818182,0.9838
TRUE,0.573,0.905,"10",-5.954,"1",0.0343,0.0408,0,0.113,0.683,135.943,247800,4,3130.66666666667,0.7964
TRUE,0.31,0.746,"1",-3.599,"1",0.111,0.0121,0,0.649,0.163,182.032,250600,4,13986.9,0.9992
TRUE,0.496,0.821,"5",-5.155,"1",0.112,0.158,0.246,0.13,0.549,110.977,249013,5,3490.28571428571,0.8961
FALSE,0.61,0.622,"0",-5.881,"1",0.0528,0.17,0,0.115,0.245,72.54,207573,4,231.5,-0.638
TRUE,0.618,0.764,"8",-4.375,"1",0.0411,0.228,0,0.0972,0.479,107.452,250413,4,2973.66666666667,0.5843
TRUE,0.677,0.776,"5",-5.933,"1",0.0386,0.42,0.000689,0.0954,0.642,121.834,192800,4,2698,0.9426
FALSE,0.595,0.596,"1",-8.8,"1",0.0355,0.00445,0.000366,0.0891,0.391,129.95,241319,4,3947,0.9425
TRUE,0.521,0.849,"5",-3.238,"1",0.318,0.168,0,0.289,0.431,122.852,235987,5,1516,-0.9877
FALSE,0.775,0.572,"0",-8.427,"0",0.0633,0.0117,0.0293,0.0847,0.64,90.023,356653,4,3394.8,0.9994
FALSE,0.552,0.603,"8",-5.71,"1",0.0334,0.199,0,0.151,0.231,139.908,232720,4,16995.6666666667,0.9827
TRUE,0.512,0.662,"3",-6.797,"1",0.0439,0.0275,0,0.118,0.472,180.114,228347,4,2780.28571428571,0.9724
TRUE,0.615,0.711,"11",-5.507,"1",0.0779,0.0444,0,0.145,0.711,144.036,221253,4,6151.11111111111,0.9974
TRUE,0.854,0.674,"11",-4.896,"1",0.0705,0.0204,0,0.101,0.818,125.845,210800,4,1787,0.9936
TRUE,0.485,0.585,"9",-5.28,"1",0.0259,0.263,1.16e-06,0.103,0.346,143.031,238413,4,16820.2,0.9938
TRUE,0.487,0.938,"4",-5.466,"1",0.0533,0.0721,2.63e-05,0.522,0.733,157.795,274200,4,6219.44444444444,0.9586
FALSE,0.551,0.751,"0",-5.193,"1",0.0695,0.0526,2e-04,0.139,0.134,119.034,215827,4,1667.71428571429,0.6179
FALSE,0.543,0.808,"10",-5.484,"1",0.0407,7.19e-05,0.00336,0.114,0.472,95.19,201667,4,1990.33333333333,-0.9263
FALSE,0.741,0.754,"10",-5.899,"0",0.247,0.151,0,0.265,0.819,98.929,200613,4,2775,0.9911
TRUE,0.607,0.835,"0",-5.427,"1",0.0415,0.0588,4.71e-05,0.195,0.719,144.087,193120,4,4014.6,0.5547
TRUE,0.521,0.702,"0",-5.189,"1",0.0331,0.189,0,0.0962,0.25,127.976,242840,4,38542.1,0.9926
TRUE,0.449,0.956,"9",-4.011,"0",0.0398,0.000347,0,0.325,0.321,97.011,226640,4,7983.16666666667,-0.7556
TRUE,0.475,0.718,"0",-5.638,"1",0.034,0.0373,0,0.326,0.453,157.722,209480,4,6898.66666666667,0.9778
FALSE,0.66,0.811,"0",-4.852,"1",0.0357,0.00141,1.17e-06,0.251,0.675,103.191,264400,4,16995.6666666667,0.9958
FALSE,0.622,0.593,"8",-6.779,"0",0.0363,0.00611,2.17e-05,0.263,0.374,75.025,220400,4,6,0.9922
FALSE,0.348,0.717,"4",-5.634,"1",0.0882,0.311,0,0.0786,0.28,66.21,416778,4,509,0.9996
FALSE,0.582,0.529,"11",-7.637,"1",0.0248,0.00961,0.000554,0.113,0.567,166.134,231707,4,2780.28571428571,0.9754
FALSE,0.615,0.822,"11",-4.499,"1",0.0399,0.109,0,0.127,0.398,119.997,186133,4,1041.33333333333,0.996
TRUE,0.69,0.76,"0",-4.778,"1",0.0587,0.0678,0,0.184,0.468,89.958,247933,4,42569.9,0.9953
FALSE,0.777,0.655,"0",-8.453,"1",0.0388,0.00267,0.000523,0.113,0.658,113.031,203800,4,946.6,0.6874
TRUE,0.754,0.693,"9",-6.483,"0",0.0844,0.0059,1.59e-06,0.0515,0.411,128.062,226093,4,6739.66666666667,-0.9388
FALSE,0.488,0.821,"7",-3.729,"1",0.0482,0.00263,0.000514,0.287,0.354,159.992,249307,4,12064.2857142857,0.7249
TRUE,0.209,0.872,"9",-2.996,"1",0.0757,0.217,0,0.0768,0.294,78.139,281560,4,8305.4,0.9447
TRUE,0.276,0.715,"0",-5.356,"1",0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,6514.77777777778,0.9891
TRUE,0.457,0.906,"5",-2.278,"0",0.342,0.249,0,0.182,0.54,104.02,357707,5,46632.1,-0.9994
TRUE,0.762,0.692,"5",-3.973,"0",0.0438,0.113,0,0.094,0.397,114.906,208307,4,16706.2222222222,0.9981
FALSE,0.51,0.398,"8",-7.685,"0",0.0284,0.362,0.00139,0.112,0.261,156.08,285507,4,6424.75,0.9786
TRUE,0.35,0.777,"10",-4.33,"1",0.0336,0.0499,0.000738,0.413,0.42,185.046,287760,4,10259.8,-0.2549
FALSE,0.836,0.768,"6",-5.47,"0",0.0969,0.0295,0,0.513,0.613,95.025,210547,4,170,0.3331
TRUE,0.592,0.732,"9",-4.968,"1",0.299,0.0254,0,0.0746,0.416,102.048,257133,4,2065.33333333333,0.9981
FALSE,0.525,0.795,"9",-4.696,"1",0.0402,0.245,0,0.098,0.25,137.881,285187,4,514.333333333333,0.9971
TRUE,0.652,0.698,"10",-4.667,"0",0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,4,8562.5,0.9984
FALSE,0.333,0.902,"3",-4.65,"1",0.123,0.0279,0,0.115,0.601,185.539,196893,4,88,0.9861
FALSE,0.339,0.184,"4",-8.624,"1",0.0289,0.846,2.71e-06,0.109,0.0989,76.053,308440,4,1354,0.9996
TRUE,0.697,0.709,"5",-1.917,"0",0.0455,0.0452,0,0.138,0.787,134.91,213173,4,4336.55555555556,0.9931
TRUE,0.708,0.578,"6",-8.686,"1",0.0631,0.0095,0,0.353,0.696,133.03,258587,4,42569.9,0.9953
FALSE,0.555,0.8,"0",-4.835,"1",0.0776,0.0353,0,0.0783,0.801,174.007,175027,4,88,0.9952
FALSE,0.692,0.794,"5",-6.219,"1",0.0479,0.0977,0,0.141,0.782,125.027,187507,4,20,0.9996
TRUE,0.63,0.877,"9",-4.106,"1",0.0321,0.0446,0,0.113,0.758,112.051,242427,4,9330.6,0.9888
TRUE,0.544,0.802,"4",-4.152,"1",0.0282,0.00155,7.34e-05,0.122,0.59,130.022,227027,4,10319.0909090909,0.8617
FALSE,0.835,0.506,"7",-7.276,"0",0.401,0.107,0,0.042,0.772,73.51,265333,4,10852.7777777778,-0.9226
TRUE,0.599,0.61,"1",-5.745,"1",0.0232,0.104,4.83e-05,0.115,0.359,95.979,239119,4,6773.5,0.9324
TRUE,0.541,0.953,"5",-4.229,"1",0.107,0.048,0,0.192,0.856,111.378,228640,5,13366.75,0.9927
TRUE,0.781,0.784,"10",-5.047,"0",0.13,0.0774,0,0.365,0.738,125.029,233747,4,5548.6,-0.7887
FALSE,0.652,0.627,"7",-7.313,"1",0.0894,0.436,8.11e-06,0.0674,0.315,137.867,340533,3,1434.85714285714,0.9914
FALSE,0.33,0.379,"11",-7.075,"0",0.0304,0.545,0,0.0862,0.344,192.298,202587,4,871,0.9532
TRUE,0.762,0.702,"0",-5.87,"1",0.0432,0.0167,0,0.314,0.898,127.029,207200,4,1077,-0.998
TRUE,0.693,0.822,"1",-6.01,"1",0.102,0.0995,1.73e-05,0.061,0.765,121.969,207480,4,16902.4,0.999
FALSE,0.484,0.312,"2",-7.836,"1",0.0398,0.795,0,0.132,0.0789,119.428,233393,4,2231.11111111111,0.9603
FALSE,0.328,0.622,"5",-7.291,"0",0.0866,0.858,0,0.104,0.401,74.267,228093,4,32166.1111111111,0.9981
FALSE,0.636,0.763,"4",-5.588,"1",0.035,0.0773,2.65e-05,0.174,0.756,107.26,245573,4,838.5,0.9448
FALSE,0.536,0.745,"7",-5.084,"1",0.0381,0.0173,0,0.035,0.528,76.972,216627,4,12064.2857142857,0.9868
TRUE,0.58,0.732,"8",-3.856,"1",0.0288,0.0759,0,0.0768,0.476,97.034,218053,4,2113.33333333333,0.9941
FALSE,0.645,0.766,"10",-6.924,"0",0.0376,0.0519,0.0041,0.107,0.635,165.017,252427,4,68,-0.6913
TRUE,0.645,0.825,"4",-6.473,"1",0.0273,0.161,0,0.114,0.641,117.037,215320,4,3703.75,0.2103
TRUE,0.597,0.82,"5",-2.529,"1",0.0582,0.0328,0,0.119,0.576,119.969,236787,4,13686.2,0.9847
TRUE,0.58,0.75,"4",-4.421,"1",0.194,0.159,0,0.274,0.728,86.938,229107,4,15657.7,-0.9921
FALSE,0.448,0.322,"2",-12.683,"1",0.0428,0.772,0,0.947,0.331,82.239,241643,4,1330,0.9738
TRUE,0.645,0.843,"0",-4.072,"1",0.0475,0.104,0,0.249,0.534,92.357,187320,3,3916,0.9589
TRUE,0.802,0.556,"1",-5.395,"1",0.0418,0.0339,0,0.0958,0.158,120.047,261413,4,5548.6,0.9973
FALSE,0.617,0.453,"2",-7.956,"1",0.0316,0.248,0,0.109,0.252,133.958,242867,4,2.5,0.9776
TRUE,0.559,0.646,"7",-4.61,"1",0.0272,0.116,0,0.32,0.289,95.466,294419,4,37443.8181818182,0.9843
TRUE,0.602,0.905,"2",-4.046,"1",0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4,3973.375,-0.9743
TRUE,0.578,0.897,"0",-3.906,"1",0.0357,0.000666,0,0.0924,0.737,115.491,193107,4,2636.375,-0.6956
FALSE,0.41,0.743,"5",-6.356,"0",0.0591,0.0416,0,0.113,0.417,176.048,236253,4,8044.6,0.9938
TRUE,0.611,0.827,"0",-4.665,"0",0.0876,0.0045,0.0132,0.0283,0.355,190.058,213360,4,4072.42857142857,0.98
TRUE,0.841,0.729,"5",-6.311,"0",0.0705,0.446,0,0.122,0.688,115.982,183573,4,13366.75,0.9868
TRUE,0.48,0.486,"6",-5.754,"0",0.0447,0.046,0,0.107,0.265,80.051,227533,4,13986.9,-0.6178
FALSE,0.555,0.638,"4",-5.012,"1",0.027,0.313,0,0.122,0.185,102.676,173267,4,16111.8571428571,0.9974
TRUE,0.616,0.728,"9",-4.02,"0",0.0278,0.0275,0,0.228,0.375,111.934,219973,4,24556.5,0.9896
TRUE,0.533,0.955,"8",-3.708,"1",0.0653,0.000165,1.36e-05,0.38,0.55,107.984,216733,4,3395.5,-0.9214
FALSE,0.642,0.87,"7",-4.096,"1",0.11,0.00205,0,0.129,0.73,119.987,172293,4,1470.66666666667,-0.9871
TRUE,0.691,0.853,"1",-2.528,"0",0.0372,0.0631,7.13e-05,0.082,0.762,145.999,215867,4,15657.7,0.9995
FALSE,0.639,0.905,"11",-3.044,"1",0.0409,0.00876,1.54e-06,0.364,0.792,127.972,183653,4,16111.8571428571,0.9974
TRUE,0.662,0.763,"1",-8.455,"1",0.377,0.0389,0,0.103,0.566,170.031,225307,4,42569.9,0.9961
TRUE,0.702,0.727,"5",-3.443,"1",0.155,0.0827,0,0.0831,0.549,155.093,249840,4,4194.5,-0.9998
TRUE,0.661,0.67,"11",-7.645,"0",0.258,0.0873,2.01e-06,0.0794,0.661,148.02,352280,4,5294.33333333333,0.9977
TRUE,0.632,0.924,"1",-1.802,"1",0.29,0.281,0,0.263,0.441,86.844,267520,4,13986.9,0.9026
TRUE,0.788,0.863,"11",-3.022,"0",0.0352,0.00522,3.44e-06,0.0371,0.805,103.98,204627,4,11989.9,-0.9932
TRUE,0.725,0.718,"11",-4.816,"1",0.0537,0.0018,2.47e-05,0.095,0.409,88.023,191827,4,8044.6,-0.9998
TRUE,0.639,0.678,"7",-5.02,"1",0.0278,0.44,1.45e-06,0.221,0.531,106.966,212133,4,5685,0.9332
FALSE,0.695,0.873,"11",-5.722,"0",0.0392,0.00163,0.000198,0.154,0.799,110.021,208773,4,1325.28571428571,0.9311
FALSE,0.635,0.712,"4",-5.151,"0",0.11,0.0131,0,0.187,0.458,78.598,304907,4,50765.4444444444,0.99
FALSE,0.571,0.873,"0",-3.382,"0",0.1,0.0811,0,0.361,0.613,139.691,229467,4,15657.7,0.9994
FALSE,0.58,0.898,"0",-3.517,"1",0.0832,0.000146,7.87e-06,0.359,0.805,140.016,184680,4,10781,0.9221
TRUE,0.426,0.917,"0",-2.968,"1",0.103,0.119,0,0.153,0.506,175.716,179707,4,573.2,0.9022
FALSE,0.56,0.779,"5",-7.394,"0",0.164,0.00159,0.000896,0.406,0.513,77.913,304747,4,16902.4,0.9911
FALSE,0.293,0.817,"8",-5.432,"1",0.0852,0.0401,3.4e-05,0.13,0.145,165,347667,4,2489.83333333333,-0.7717
FALSE,0.57,0.883,"10",-3.099,"0",0.219,0.129,0,0.0949,0.911,78.887,244160,4,50765.4444444444,-0.9991
FALSE,0.484,0.368,"6",-7.784,"1",0.0341,0.74,3.82e-05,0.118,0.142,92.923,216480,4,3696.66666666667,0.9896
FALSE,0.796,0.793,"7",-3.911,"1",0.318,0.323,0,0.332,0.556,90.51,292933,4,50765.4444444444,-0.9973
FALSE,0.626,0.866,"11",-4.065,"0",0.0408,0.00316,0.000364,0.171,0.545,132.031,248240,4,13366.75,-0.9981
FALSE,0.688,0.772,"1",-8.165,"1",0.223,0.0832,1.2e-05,0.304,0.572,94.947,200107,4,1480.2,0.8415
FALSE,0.47,0.663,"9",-6.284,"1",0.0349,0.0177,0,0.0801,0.448,145.061,211800,4,8673.8,0.9317
FALSE,0.544,0.797,"1",-5.187,"1",0.162,0.199,0,0.0986,0.384,77.565,167640,4,8673.8,0.9903
FALSE,0.235,0.745,"7",-6.017,"1",0.0522,0.175,0,0.295,0.409,93.826,207160,4,8673.8,0.9853
FALSE,0.402,0.723,"6",-5.26,"1",0.0579,0.0663,2e-06,0.233,0.224,160.047,326983,4,2489.83333333333,-0.9957
FALSE,0.581,0.868,"1",-3.772,"1",0.0883,0.0259,0,0.142,0.618,77.545,240240,4,8044.6,0.9956
FALSE,0.631,0.757,"5",-6.005,"1",0.0254,0.00703,0,0.348,0.649,106.885,216627,4,8673.8,0.9991
FALSE,0.378,0.609,"10",-6.07,"1",0.0525,0.498,0,0.509,0.191,123.696,246867,4,8673.8,0.9969
FALSE,0.561,0.956,"9",-3.331,"1",0.0799,0.279,6.83e-06,0.0801,0.78,158.621,175600,4,5134.6,0.9217
TRUE,0.801,0.759,"11",-5.398,"1",0.0378,0.657,0,0.0897,0.821,129.971,262773,4,26777.6,0.9945
TRUE,0.738,0.983,"5",-4.374,"0",0.0852,0.0376,5.98e-06,0.183,0.957,92.998,235760,4,1607.33333333333,0.9998
FALSE,0.734,0.927,"8",-4.244,"0",0.042,0.076,0.00134,0.0465,0.901,118.039,231960,4,2614,0.9946
TRUE,0.564,0.244,"3",-11.149,"1",0.0329,0.758,0.000607,0.106,0.346,78.076,197627,4,10587.6,0
FALSE,0.492,0.641,"0",-5.296,"1",0.0448,0.459,0,0.0809,0.235,76.07,242093,4,2533,0.8859
TRUE,0.66,0.361,"6",-10.418,"1",0.089,0.438,0,0.39,0.604,148.073,261373,4,4218.66666666667,0.8506
FALSE,0.584,0.509,"2",-13.109,"1",0.0287,0.267,0.00252,0.36,0.367,90.457,175480,4,4883,0.9288
FALSE,0.426,0.792,"9",-4.709,"1",0.0374,0.000495,5.1e-06,0.142,0.557,161.994,278213,4,5821.1,0.9947
FALSE,0.498,0.391,"2",-8.526,"1",0.0288,0.113,8.17e-06,0.0858,0.291,129.911,237413,4,1594.75,0.9535
FALSE,0.692,0.714,"5",-5.602,"0",0.354,0.0151,0,0.067,0.501,179.975,245293,4,4846.5,-0.9617
TRUE,0.865,0.69,"7",-7.448,"1",0.0443,0.285,0.0162,0.225,0.867,121.983,188867,4,3054.5,0.8117
TRUE,0.742,0.468,"10",-5.557,"0",0.0625,0.0465,0,0.826,0.369,86.443,242200,4,3401.5,-0.9982
FALSE,0.657,0.87,"1",-3.876,"1",0.104,0.0463,0,0.0823,0.629,130.009,214924,4,4359,0.9941
FALSE,0.286,0.378,"10",-8.752,"1",0.0382,0.803,0.000518,0.107,0.113,69.316,190560,4,3850.875,-0.2088
FALSE,0.492,0.387,"2",-7.949,"1",0.0279,0.118,0,0.213,0.338,172.006,214000,4,8673.8,0.9991
FALSE,0.533,0.237,"2",-11.548,"1",0.0272,0.819,3.77e-06,0.0905,0.229,76.976,143427,1,8673.8,0.3067
FALSE,0.386,0.697,"0",-4.182,"1",0.0383,0.436,0,0.337,0.407,145.091,270827,4,16706.2222222222,-0.855
FALSE,0.358,0.847,"2",-3.5,"1",0.0528,0.003,0,0.133,0.433,181.987,171933,4,1669.44444444444,0.6898
FALSE,0.687,0.503,"4",-12.355,"1",0.0333,0.251,0.0142,0.235,0.327,103.985,310345,4,3490.28571428571,0.8775
FALSE,0.5,0.847,"11",-4.222,"1",0.0417,0.00125,0,0.0875,0.716,125.964,243493,4,4790.2,0.9831
FALSE,0.23,0.152,"8",-13.992,"1",0.0353,0.911,0.00493,0.122,0.116,89.475,293267,3,3850.875,-0.9448
TRUE,0.851,0.629,"1",-8.385,"1",0.175,0.00705,0.000372,0.0746,0.789,125.984,237640,4,5859.25,0.9879
FALSE,0.386,0.682,"9",-6.358,"1",0.0788,0.643,0,0.314,0.489,172.257,257240,4,8673.8,0.9934
FALSE,0.677,0.702,"3",-7.319,"1",0.0522,0.175,0,0.0846,0.791,139.989,146693,4,8673.8,0.1072
FALSE,0.499,0.62,"3",-6.892,"1",0.0351,0.239,0,0.115,0.19,134.071,229773,4,8673.8,-0.778
FALSE,0.385,0.546,"1",-6,"1",0.0318,0.476,0,0.112,0.546,152.534,141667,4,8673.8,0.9724
FALSE,0.24,0.471,"10",-7.593,"1",0.0305,0.763,3.28e-05,0.106,0.151,87.255,262827,4,8673.8,0.9966
FALSE,0.543,0.718,"2",-4.795,"1",0.0268,0.432,0,0.437,0.155,82.003,245760,4,15657.7,-0.9918
FALSE,0.715,0.809,"9",-5.598,"1",0.205,0.0607,0,0.352,0.636,76.493,247440,4,10852.7777777778,-0.9382
TRUE,0.566,0.429,"2",-9.478,"1",0.0286,0.457,3.38e-05,0.173,0.325,147.957,247680,4,7129.2,0.992
TRUE,0.516,0.86,"7",-5.856,"1",0.0319,0.0327,0.000131,0.162,0.43,141.702,351453,4,6219.44444444444,0.9915
FALSE,0.78,0.733,"0",-2.851,"0",0.112,0.166,0,0.341,0.895,104.086,197800,4,15657.7,-0.4854
FALSE,0.41,0.941,"6",-2.583,"0",0.524,0.0332,0,0.0721,0.465,85.679,174467,4,1480.2,-0.993
FALSE,0.703,0.836,"5",-4.619,"1",0.0283,0.00388,0,0.16,0.552,129.987,220160,4,15657.7,0.9974
TRUE,0.44,0.976,"10",-3.17,"1",0.141,0.00177,3.39e-06,0.16,0.412,150.005,226707,4,2917,0.9943
TRUE,0.594,0.874,"0",-3.716,"1",0.0815,0.0116,0,0.549,0.628,119.964,196413,4,2298,-0.9954
FALSE,0.581,0.681,"7",-4.469,"1",0.0435,0.0472,0,0.104,0.634,176.034,256800,4,15657.7,0.9996
TRUE,0.562,0.544,"8",-5.065,"1",0.369,0.536,0,0.17,0.231,159.517,375050,4,6748.6,0.995
FALSE,0.663,0.643,"5",-4.383,"1",0.0316,0.535,0,0.308,0.368,121.97,228907,4,13,0.9958
FALSE,0.572,0.69,"2",-6.201,"1",0.0358,0.0474,0,0.0897,0.624,160.111,237580,4,38542.1,0.986
TRUE,0.519,0.907,"9",-2.681,"1",0.0665,0.0829,1.57e-06,0.325,0.794,174.085,165693,4,6424.75,0.9895
FALSE,0.646,0.649,"2",-6.386,"1",0.031,0.242,0.00597,0.118,0.591,109.987,261533,4,3296.42857142857,0.8893
TRUE,0.789,0.55,"11",-7.423,"0",0.0473,0.174,0,0.0614,0.696,172.049,231573,4,2262.4,0.9587
TRUE,0.268,0.742,"5",-4.939,"1",0.0355,0.0518,0,0.626,0.416,159.779,321093,4,4377,-0.9671
FALSE,0.393,0.531,"5",-6.112,"1",0.0329,0.0181,0,0.169,0.224,200.391,312107,4,38542.1,0.9963
FALSE,0.607,0.805,"11",-5.579,"0",0.0608,0.00175,0,0.231,0.232,139.894,202667,4,15735.1,0.9719
FALSE,0.666,0.87,"11",-5.004,"0",0.246,0.203,0,0.0851,0.9,160.014,243920,4,5416.66666666667,0.9995
FALSE,0.634,0.827,"2",-3.687,"1",0.0393,0.00104,0,0.326,0.739,83.994,184573,4,1602.33333333333,0.9961
FALSE,0.635,0.914,"0",-5.631,"1",0.111,0.0597,0,0.601,0.922,156.014,175493,4,2101.11111111111,0.9594
FALSE,0.432,0.873,"4",-4.367,"1",0.0577,0.0279,0,0.167,0.629,163.936,238444,4,38542.1,-0.6624
FALSE,0.598,0.821,"10",-4.433,"1",0.0447,0.0231,0,0.143,0.673,128.03,225328,4,37443.8181818182,-0.9778
FALSE,0.454,0.555,"2",-6.69,"1",0.0283,0.157,0,0.343,0.171,171.862,263865,4,38542.1,0.9867
FALSE,0.476,0.564,"2",-5.677,"1",0.0269,0.0406,0,0.102,0.167,143.929,237339,4,38542.1,0.8842
TRUE,0.398,0.709,"4",-4.602,"0",0.211,0.334,0,0.142,0.714,78.089,243227,1,5532.66666666667,0.9889
FALSE,0.607,0.807,"0",-6.548,"0",0.126,0.0067,1.18e-06,0.251,0.565,128.046,210560,4,6599.25,0.9922
FALSE,0.675,0.678,"5",-7.151,"0",0.0625,0.202,1.49e-06,0.144,0.474,119.986,231160,4,4320,0.9778
FALSE,0.701,0.822,"5",-4.181,"1",0.0738,0.0541,0,0.157,0.392,88.025,212520,4,188,0.9953
TRUE,0.931,0.456,"4",-6.206,"1",0.348,0.153,0,0.0914,0.522,99.048,189053,4,1991.66666666667,-0.9998
FALSE,0.63,0.449,"11",-7.127,"1",0.0337,0.07,6.91e-05,0.0792,0.638,124.03,118133,4,8673.8,0.9806
TRUE,0.82,0.731,"9",-6.02,"1",0.159,0.0133,1.94e-05,0.131,0.793,127.076,237120,4,5859.25,0.9982
TRUE,0.588,0.877,"8",-4.78,"1",0.16,0.00952,0,0.171,0.645,155.165,326187,4,13942.5,0.9992
TRUE,0.616,0.596,"4",-5.035,"1",0.0289,0.654,0,0.218,0.58,137.077,204200,4,16820.2,0.6758
FALSE,0.269,0.707,"2",-3.651,"1",0.0308,0.00453,0,0.362,0.178,144.343,282827,4,4359,0.9938
TRUE,0.23,0.492,"8",-5.767,"1",0.0317,0.568,8.18e-06,0.176,0.262,160.139,256613,4,3296.42857142857,0.8555
FALSE,0.771,0.861,"2",-1.695,"1",0.269,0.0121,0,0.291,0.432,189.947,228960,4,2463.8,-0.9958
FALSE,0.813,0.58,"11",-6.724,"1",0.0746,0.0405,8.45e-06,0.349,0.443,100.045,221972,4,10852.7777777778,0.9998
FALSE,0.923,0.925,"9",-4.966,"1",0.093,0.1,8.02e-05,0.123,0.708,118.99,264333,4,8673.8,0.9965
FALSE,0.632,0.927,"9",-4.219,"1",0.063,0.00413,2.84e-05,0.21,0.674,97.964,181227,4,4981.33333333333,1
FALSE,0.591,0.42,"6",-6.399,"1",0.0334,0.122,1.18e-06,0.168,0.318,79.957,207133,4,3401.5,0.9943
TRUE,0.395,0.922,"1",-2.176,"1",0.375,0.19,0,0.134,0.558,162.361,257690,4,42569.9,0.9996
TRUE,0.508,0.823,"3",-3.711,"1",0.031,0.00741,0,0.104,0.152,95.98,270640,4,7412.25,0.9871
FALSE,0.309,0.633,"7",-6.303,"1",0.0347,0.175,0,0.55,0.0989,160.752,241640,3,8673.8,0.9812
FALSE,0.471,0.764,"11",-7.249,"1",0.0578,0.139,0,0.152,0.489,160.08,262667,4,8673.8,-0.8874
TRUE,0.569,0.608,"6",-5.99,"1",0.0307,0.154,6.39e-06,0.139,0.538,131.814,220320,4,3565,0.9956
FALSE,0.587,0.882,"11",-3.794,"0",0.0487,0.0385,0,0.32,0.707,131.008,111333,4,8673.8,0.8812
FALSE,0.882,0.786,"3",-7.383,"0",0.075,0.102,0.00142,0.0856,0.95,130.978,212533,4,25,0.9694
FALSE,0.4,0.8,"10",-5.647,"1",0.029,0.0237,0,0.224,0.325,163.982,215200,4,495.5,0.9549
FALSE,0.243,0.91,"9",-5.193,"1",0.111,0.066,3.37e-06,0.137,0.252,193.95,125013,4,8673.8,0.9845
FALSE,0.795,0.657,"1",-7.713,"1",0.0487,0.00706,0.00115,0.304,0.68,117.983,168814,4,3979.66666666667,-0.9816
FALSE,0.433,0.887,"4",-5.111,"1",0.047,0.00597,2.87e-05,0.119,0.426,142.968,180840,4,6984.75,0.2235
TRUE,0.613,0.634,"2",-3.472,"1",0.0339,0.0178,0,0.0639,0.37,144.953,241920,4,1437,0.5722
TRUE,0.586,0.839,"6",-4.493,"1",0.0363,0.00985,0,0.289,0.763,138.002,231560,4,11989.9,0.9893
TRUE,0.851,0.598,"0",-8.356,"1",0.439,0.000595,0,0.343,0.654,180.046,237320,4,1206.5,0.9979
TRUE,0.333,0.524,"10",-6.788,"1",0.0301,0.194,0,0.124,0.438,73.393,170387,4,13736.2,0.9994
FALSE,0.515,0.934,"11",-5.079,"0",0.0371,7.94e-05,0.0047,0.327,0.894,152.24,177560,3,1942.22222222222,-0.8253
TRUE,0.918,0.396,"6",-7.932,"0",0.378,0.00451,1.87e-05,0.0958,0.74,127.904,229013,4,6599.25,0.9961
FALSE,0.441,0.845,"10",-3.315,"1",0.0462,3.28e-06,0.0533,0.723,0.304,113.989,237907,4,2579.75,0.4939
TRUE,0.524,0.878,"5",-3.108,"0",0.0346,0.0012,0,0.098,0.59,130.989,199187,4,15735.1,-0.9778
TRUE,0.563,0.402,"9",-10.496,"1",0.0668,0.252,2.07e-06,0.0886,0.2,115.561,310520,4,5294.33333333333,-0.998
FALSE,0.407,0.685,"6",-6.549,"1",0.0302,0.292,3.37e-05,0.0823,0.221,175.832,221693,4,8673.8,-0.9504
TRUE,0.555,0.924,"7",-4.93,"1",0.0604,0.0159,0,0.075,0.865,87.606,280000,4,3130.66666666667,-0.6939
TRUE,0.493,0.808,"5",-3.365,"0",0.0362,0.000235,0,0.0983,0.38,117.971,268613,4,9023,-0.7631
FALSE,0.417,0.945,"8",-3.703,"1",0.0805,0.00019,8.63e-05,0.2,0.607,164.997,230440,4,5771.85714285714,0.5141
FALSE,0.399,0.382,"6",-8.11,"1",0.168,0.46,1.66e-05,0.119,0.194,86.463,179507,4,8673.8,0.9959
TRUE,0.428,0.44,"1",-6.48,"1",0.0241,0.63,0.000862,0.116,0.265,78.463,221773,4,5134.6,-0.9202
TRUE,0.41,0.796,"0",-4.222,"1",0.0326,0.0365,0.000156,0.307,0.342,164.161,239200,4,24026.5,0.9657
TRUE,0.713,0.887,"8",-4.564,"1",0.0322,0.0387,1.79e-05,0.273,0.88,112.016,170813,4,1693,-0.0233
TRUE,0.625,0.487,"3",-12.65,"0",0.03,0.0234,0.00275,0.177,0.629,141.373,203554,4,3662.66666666667,0
