"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","sentiment","duration_min","log_popularity"
FALSE,0.761,0.386,"4",-6.158,"1",0.0399,0.355,0,0.0953,0.526,134.943,3,-0.89,3.974,10.9645018107889
FALSE,0.477,0.672,"1",-5.234,"1",0.0306,0.049,0,0.355,0.263,139.864,4,-0.9178,3.24266666666667,8.08564074854475
FALSE,0.347,0.632,"2",-6.998,"1",0.0381,0.539,0.00226,0.121,0.285,74.257,3,0.9687,3.8223,6.5446310113635
TRUE,0.638,0.6,"1",-5.84,"0",0.0438,0.114,0,0.187,0.0399,101.981,4,-0.9913,4.0934,8.34021732094704
FALSE,0.522,0.385,"0",-7.355,"1",0.0288,0.536,0,0.135,0.236,89.792,4,0.998,3.45866666666667,10.9645018107889
FALSE,0.628,0.481,"1",-7.775,"1",0.475,0.29,0,0.118,0.33,108.761,5,0.9987,4.2395,10.7316244368678
TRUE,0.852,0.773,"8",-2.921,"0",0.0776,0.187,3.05e-05,0.159,0.907,102.034,4,-0.969,3.264,7.28344822875663
TRUE,0.617,0.567,"0",-4.188,"1",0.0828,0.0584,0,0.0933,0.505,90.246,4,-0.9999,3.62671666666667,8.39870991064546
TRUE,0.65,0.736,"6",-5.84,"0",0.229,0.0513,0,0.235,0.612,159.174,4,0,3.76933333333333,9.84488692273193
FALSE,0.78,0.745,"7",-3.97,"1",0.145,0.0559,0,0.0595,0.862,94.026,4,0.9981,3.15466666666667,10.9645018107889
FALSE,0.589,0.242,"6",-10.517,"1",0.0442,0.914,0,0.0887,0.257,89.749,4,0.9979,3.68511666666667,10.9645018107889
FALSE,0.838,0.492,"1",-5.69,"0",0.038,0.251,0,0.262,0.895,115.092,4,0.9989,3.95555,10.9645018107889
FALSE,0.617,0.439,"9",-5.63,"1",0.0269,0.424,0,0.127,0.242,139.979,4,0.998,4.67555,10.9645018107889
FALSE,0.64,0.812,"8",-5.647,"0",0.0834,0.086,0,0.0509,0.914,86.013,4,0.9936,3.79045,10.9645018107889
TRUE,0.618,0.727,"3",-7.224,"0",0.208,0.0312,0,0.196,0.401,164.992,4,0.9529,3.00866666666667,11.4191055075661
FALSE,0.604,0.366,"7",-7.881,"1",0.0267,0.719,0,0.162,0.181,105.177,3,0.9992,4.14021666666667,10.9645018107889
FALSE,0.747,0.76,"1",-4.294,"1",0.187,0.448,0,0.153,0.682,99.975,4,0.9771,3.18578333333333,10.9645018107889
TRUE,0.696,0.641,"7",-5.807,"1",0.0261,0.142,0,0.132,0.664,101.981,4,0.9931,3.04333333333333,9.95457665941216
TRUE,0.552,0.893,"0",-4.593,"1",0.0383,0.0158,0,0.105,0.777,163.948,4,0.9923,3.15778333333333,9.95870148450336
TRUE,0.444,0.819,"10",-4.078,"0",0.341,0.106,0,0.107,0.747,82.695,4,0.9937,3.13288333333333,10.137887512106
FALSE,0.981,0.417,"11",-10.732,"0",0.134,0.0471,0.359,0.103,0.262,122.044,4,0.8708,2.1564,4.0943445622221
FALSE,0.534,0.452,"9",-10.732,"0",0.0359,0.895,0.00165,0.125,0.175,129.974,4,0.862,3.63813333333333,9.73444740604809
TRUE,0.906,0.444,"4",-8.692,"0",0.384,0.136,6.44e-05,0.173,0.678,140.063,4,-0.9992,3.91733333333333,9.52366582440794
FALSE,0.971,0.548,"11",-6.82,"1",0.154,0.00529,0.00155,0.11,0.183,129.994,4,0.9987,5.03428333333333,9.03652255567345
TRUE,0.495,0.762,"8",-3.842,"1",0.0862,0.591,0,0.0763,0.708,123.893,4,0.9997,3.50488333333333,8.95307972851773
FALSE,0.598,0.496,"0",-9.309,"1",0.0804,0.0253,0.00132,0.12,0.725,128.06,4,-0.8322,3.37768333333333,8.17131687471973
TRUE,0.677,0.401,"9",-8.467,"1",0.0308,0.712,0,0.116,0.195,111.825,4,0.9139,3.88086666666667,8.28121766128665
FALSE,0.694,0.493,"1",-8.581,"1",0.373,0.0331,2.04e-06,0.431,0.313,166.457,4,-0.9994,4.42276666666667,10.1003897926451
FALSE,0.69,0.663,"8",-5.248,"0",0.0352,0.106,0,0.0659,0.285,122.041,4,0.9976,3.56158333333333,5.46806014113513
FALSE,0.651,0.808,"1",-4.731,"0",0.0435,0.054,0,0.0482,0.858,100.993,4,0.0772,3.24821666666667,8.15694042612962
FALSE,0.816,0.414,"1",-7.953,"1",0.119,0.423,0,0.125,0.197,150.008,4,0.9967,3.83548333333333,10.1003897926451
FALSE,0.681,0.174,"1",-8.745,"1",0.0315,0.837,3.35e-05,0.0983,0.231,112.672,4,0.9796,4.33808333333333,6.04855351409211
FALSE,0.482,0.781,"11",-5.334,"1",0.411,0.629,2.87e-06,0.413,0.336,57.967,5,-0.9987,5.43066666666667,11.1027367180257
FALSE,0.852,0.438,"9",-7.673,"1",0.426,0.0145,0,0.263,0.627,150.945,4,0.9949,4.64048333333333,10.1003897926451
FALSE,0.42,0.396,"4",-6.678,"1",0.0296,0.551,0,0.0708,0.132,136.849,4,0.9988,4.20533333333333,8.64241515616962
FALSE,0.799,0.655,"1",-6.34,"1",0.0485,0.659,0,0.135,0.82,128.038,4,0.7174,3.99706666666667,7.24279792279376
FALSE,0.489,0.505,"10",-8.022,"0",0.117,0.579,0.000333,0.104,0.337,163.255,4,0.9659,3.56178333333333,8.02910705461974
FALSE,0.517,0.609,"1",-6.373,"1",0.371,0.153,0,0.416,0.162,135.489,4,0.9413,3.10988333333333,9.74193874055744
TRUE,0.518,0.686,"9",-4.911,"1",0.0313,0.114,0,0.114,0.334,144.065,4,0.6124,3.93711666666667,8.37054761107475
TRUE,0.58,0.532,"1",-5.668,"0",0.0424,0.294,0,0.0948,0.39,112.049,4,0.9959,3.44,9.77123153674889
FALSE,0.634,0.525,"0",-8.968,"1",0.47,0.0705,0,0.0729,0.49,130.271,4,0.9796,3.70778333333333,9.54430947837928
TRUE,0.592,0.788,"6",-4.924,"0",0.201,0.0599,2.54e-06,0.125,0.755,89.949,4,0.9994,3.74155,9.3587316410494
TRUE,0.61,0.509,"11",-10.972,"1",0.0896,0.0862,0.000487,0.117,0.325,80.013,4,0.9863,3.47995,5.05624580534831
TRUE,0.668,0.725,"1",-6.127,"1",0.266,0.0102,0.000479,0.0561,0.729,191.944,4,0.9999,3.50378333333333,10.6630620942517
TRUE,0.696,0.921,"0",-3.755,"1",0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4,0.999,4.90955,9.72353651716813
TRUE,0.636,0.836,"8",-3.004,"1",0.0427,0.00609,0.000157,0.0828,0.715,139.956,4,0.8887,3.22088333333333,7.83062432621642
FALSE,0.779,0.56,"10",-7.564,"0",0.253,0.258,0,0.241,0.421,142.032,4,0.9964,4.78866666666667,9.89237604778141
FALSE,0.525,0.804,"8",-6.453,"1",0.25,0.329,0,0.228,0.143,125.068,4,0.7404,3.84933333333333,9.44687387640915
FALSE,0.747,0.704,"1",-6.743,"1",0.0986,0.136,0,0.131,0.494,136.936,4,0.9929,3.56155,9.44687387640915
FALSE,0.62,0.609,"8",-8.831,"1",0.145,0.44,0,0.115,0.404,142.042,4,0.5136,4.52821666666667,9.44687387640915
FALSE,0.489,0.54,"6",-7.046,"1",0.0288,0.126,0,0.103,0.27,81.4,4,0.9741,3.7988,9.88471239720979
FALSE,0.524,0.816,"1",-5.872,"1",0.37,0.383,0,0.349,0.789,200.031,4,0.9986,4.76178333333333,8.05626822610371
TRUE,0.485,0.834,"9",-5.413,"1",0.0715,0.0665,0,0.28,0.659,90.933,4,0.9451,3.52945,9.06176302114639
FALSE,0.743,0.651,"6",-5.974,"1",0.0646,0.0143,0,0.079,0.467,82.022,4,-0.0516,3.65853333333333,5.52146091786225
FALSE,0.505,0.611,"7",-5.976,"0",0.0648,0.826,0,0.108,0.176,85.944,4,-0.9218,3.50845,9.44687387640915
FALSE,0.745,0.686,"4",-5.7,"0",0.0313,0.528,0,0.176,0.437,121.978,4,0.9987,6.06556666666667,9.93294926268575
TRUE,0.69,0.416,"7",-7.865,"1",0.0335,0.617,1.37e-06,0.102,0.479,82.45,3,0.9864,3.84333333333333,9.41697506557464
TRUE,0.835,0.413,"1",-9.81,"1",0.396,0.373,0.00133,0.101,0.111,149.004,4,-0.9995,4.31466666666667,10.0947275548373
FALSE,0.852,0.727,"1",-4.851,"1",0.267,0.0962,0,0.154,0.496,130.015,4,-0.9372,3.87841666666667,9.89237604778141
FALSE,0.803,0.743,"1",-3.602,"0",0.0681,0.105,2.12e-06,0.099,0.674,108.005,4,0.9679,3.38633333333333,8.79747293410126
FALSE,0.95,0.743,"10",-5.861,"0",0.238,0.0646,1.11e-05,0.103,0.619,136.983,4,-0.9958,4.29243333333333,9.89237604778141
FALSE,0.528,0.928,"3",-5.743,"1",0.0456,0.0252,2.88e-06,0.0467,0.885,162.069,4,0.9954,2.83488333333333,4.70501552095781
TRUE,0.456,0.874,"10",-4.129,"0",0.114,0.0595,1.12e-05,0.111,0.5,200.179,4,-0.9413,3.40155,9.69840900861956
TRUE,0.828,0.56,"0",-6.685,"1",0.0327,0.548,3.66e-05,0.15,0.872,122.054,4,0.9973,3.30001666666667,7.62364194651157
FALSE,0.825,0.7,"11",-5.099,"0",0.243,0.0379,0,0.139,0.317,132.994,4,-0.998,2.5593,9.89237604778141
TRUE,0.608,0.798,"6",-5.092,"0",0.0432,0.0736,0,0.156,0.501,92.943,4,0.909,3.0892,9.83907346810043
FALSE,0.718,0.583,"7",-7.884,"1",0.0288,0.623,0.000681,0.0612,0.422,119.971,4,0.9976,3.53866666666667,8.00919689466041
TRUE,0.806,0.558,"8",-6.538,"1",0.172,0.00496,1.45e-06,0.16,0.26,85.011,4,-0.9983,4.18888333333333,11.4191055075661
TRUE,0.498,0.804,"11",-3.995,"1",0.0332,0.125,0,0.167,0.697,166.054,4,0.9955,3.19711666666667,9.23128613649165
FALSE,0.581,0.531,"3",-6.829,"0",0.0322,0.0731,3.27e-06,0.0616,0.273,75.255,4,0.9796,4.37535,8.24446541074627
FALSE,0.816,0.245,"0",-15.617,"0",0.414,0.616,0.000813,0.127,0.187,140.04,4,-0.9963,2.3156,7.02997291170639
FALSE,0.587,0.671,"2",-4.48,"1",0.144,0.0823,0,0.161,0.1,127.133,4,0.6594,3.58933333333333,8.2909197470931
TRUE,0.843,0.36,"0",-7.414,"1",0.465,0.0673,0,0.12,0.153,81.987,4,0.9989,2.7324,9.77047031342632
TRUE,0.501,0.519,"4",-5.88,"0",0.0409,0.109,0,0.454,0.168,133.99,4,0.9954,3.26178333333333,8.6213730103259
FALSE,0.547,0.734,"5",-6.991,"0",0.0654,0.00346,4.62e-05,0.136,0.42,131.994,4,0.9959,3.78,10.1309218852675
FALSE,0.703,0.709,"9",-6.452,"1",0.402,0.00908,0,0.127,0.569,140.998,4,-0.9999,2.72233333333333,9.83107813701799
FALSE,0.898,0.283,"6",-12.335,"0",0.356,0.319,0.000383,0.11,0.469,138.97,4,-0.9852,3.60866666666667,10.4593725803085
FALSE,0.585,0.759,"5",-6.194,"0",0.501,0.238,2.35e-05,0.0742,0.298,179.906,4,-0.4729,3.06666666666667,9.15773042170389
FALSE,0.642,0.762,"6",-7.411,"1",0.0296,0.00967,5.72e-05,0.182,0.605,113.038,4,-0.1371,4.22,10.1406260494909
TRUE,0.662,0.586,"0",-8.821,"1",0.0307,0.097,0.00272,0.115,0.296,90,4,-0.8103,3.23466666666667,9.76399557371753
FALSE,0.647,0.932,"11",-3.515,"1",0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,4,0.9777,3.3129,3.29583686600433
FALSE,0.743,0.571,"7",-6.054,"0",0.145,0.24,0,0.291,0.495,119.054,4,-0.9216,3.56438333333333,9.93294926268575
FALSE,0.812,0.621,"5",-8.3,"1",0.0515,0.244,0,0.099,0.847,77.998,4,-0.9929,2.13595,8.830689198761
TRUE,0.635,0.847,"7",-3.152,"1",0.447,0.533,0,0.154,0.568,166.072,4,-0.9989,3.91083333333333,6.70563909486
TRUE,0.454,0.305,"6",-13.937,"0",0.0847,0.836,5.58e-05,0.0954,0.356,183.709,4,0.9308,3.76685,5.05624580534831
TRUE,0.514,0.918,"7",-4.306,"1",0.0365,0.0409,0,0.342,0.64,150.033,4,0.9933,3.76955,10.272910889297
TRUE,0.626,0.707,"5",-5.755,"0",0.0425,0.0169,0,0.0772,0.653,88.543,4,0.9821,3.13021666666667,9.15073190037087
FALSE,0.359,0.394,"1",-9.971,"1",0.0774,0.754,0,0.0964,0.132,176.799,5,0.9957,3.87111666666667,9.91071139762545
FALSE,0.744,0.43,"3",-10.604,"0",0.309,0.455,2.73e-06,0.126,0.266,92.039,4,-0.9949,3.36111666666667,10.4593725803085
FALSE,0.71,0.404,"1",-10.04,"0",0.379,0.484,0,0.0953,0.398,139.553,4,0.9942,2.76421666666667,8.8980012418575
TRUE,0.389,0.665,"0",-6.169,"1",0.0644,0.178,0.000732,0.116,0.199,117.055,4,0.8931,3.22578333333333,9.09043007530363
TRUE,0.96,0.547,"6",-6.992,"0",0.0786,0.0496,0,0.216,0.186,121.01,4,0.989,3.71821666666667,10.0947275548373
FALSE,0.578,0.825,"2",-4.693,"1",0.0331,0.312,1.4e-05,0.0912,0.654,93.035,4,0.9856,3.55755,8.65219017620237
TRUE,0.322,0.377,"7",-7.385,"0",0.0356,0.454,0,0.338,0.366,118.669,4,0.9996,4.48266666666667,9.04089555299591
FALSE,0.899,0.626,"6",-4.228,"0",0.292,0.076,0,0.0631,0.873,88.007,4,-0.9997,3.90533333333333,6.49526555593701
FALSE,0.77,0.691,"6",-5.448,"0",0.111,0.122,0,0.113,0.292,140.059,4,-0.9949,4.69978333333333,9.48726478777501
FALSE,0.887,0.48,"11",-11.994,"1",0.117,0.0094,3.58e-05,0.0662,0.607,95.846,4,0.9994,3.22,8.23110984032815
TRUE,0.817,0.516,"7",-8.466,"1",0.344,0.181,0,0.148,0.406,136.978,4,0,4.26405,5.05624580534831
FALSE,0.943,0.595,"5",-8.372,"0",0.191,0.0673,0,0.0839,0.815,117.532,4,-0.8319,2.75485,9.74193874055744
FALSE,0.809,0.588,"0",-5.167,"1",0.0869,0.0878,7.24e-05,0.171,0.249,146.024,4,0,4.23466666666667,9.09601385566804
FALSE,0.407,0.416,"6",-8.915,"0",0.174,0.656,0,0.0981,0.246,176.947,4,-0.8714,2.92445,0.693147180559945
FALSE,0.497,0.312,"11",-9.088,"0",0.0269,0.302,0,0.0968,0.177,105.036,4,0.9273,3.38955,9.03169206054852
TRUE,0.412,0.548,"10",-6.981,"1",0.243,0.0173,0,0.181,0.176,81.293,4,0.992,5.42691666666667,10.0947275548373
TRUE,0.764,0.475,"0",-12.618,"1",0.114,0.345,0,0.14,0.34,129.974,4,-0.1995,4.0545,8.34537626726737
FALSE,0.74,0.523,"11",-10.753,"0",0.233,0.666,0.00142,0.0968,0.235,97.063,4,-0.9984,5.52466666666667,10.4593725803085
FALSE,0.439,0.204,"2",-15.165,"1",0.0587,0.766,0.0913,0.284,0.0408,139.652,4,0.9919,3.48466666666667,10.4593725803085
FALSE,0.87,0.386,"7",-7.843,"0",0.0684,0.745,0.00013,0.122,0.642,119.91,3,-0.997,3.23911666666667,10.4593725803085
FALSE,0.595,0.416,"10",-10.957,"0",0.0366,0.536,0,0.293,0.185,74.556,4,-0.9721,2.13133333333333,10.4593725803085
FALSE,0.772,0.504,"6",-8.219,"0",0.0761,0.129,0,0.125,0.244,140.035,4,-0.9972,3.95955,10.6987625291419
FALSE,0.698,0.487,"7",-9.887,"0",0.312,0.234,0.00086,0.0724,0.614,161.943,4,0.9931,5.282,10.4593725803085
FALSE,0.701,0.485,"11",-10.305,"0",0.364,0.367,6.31e-05,0.0852,0.496,78.863,4,-0.9854,8.83755,10.4593725803085
FALSE,0.439,0.204,"2",-15.165,"1",0.0587,0.766,0.0913,0.284,0.0408,139.652,4,0.9926,3.48466666666667,10.4593725803085
FALSE,0.729,0.739,"8",-9.5,"0",0.338,0.696,9.37e-06,0.164,0.749,90.306,4,0.9967,3.95711666666667,10.4593725803085
FALSE,0.779,0.694,"9",-9.376,"1",0.2,0.281,1.36e-05,0.109,0.569,82.861,4,-0.9047,2.69711666666667,10.4593725803085
TRUE,0.717,0.347,"11",-10.265,"0",0.0636,0.0511,2.43e-06,0.087,0.0589,84.987,4,0.97,3.92461666666667,11.4191055075661
FALSE,0.683,0.324,"4",-9.735,"1",0.0331,0.204,0.000129,0.11,0.324,117.746,3,-0.9991,4.38355,3.52636052461616
FALSE,0.62,0.69,"7",-6.508,"1",0.0493,0.0931,0,0.131,0.331,133.935,4,0.8826,3.90355,9.83907346810043
FALSE,0.274,0.348,"5",-8.631,"1",0.0293,0.547,0.0133,0.334,0.328,87.43,3,0.9918,2.99488333333333,4.70048036579242
TRUE,0.61,0.822,"0",-4.422,"1",0.0355,0.0171,1.88e-06,0.093,0.437,93.993,4,0.9368,3.62445,8.82025636590632
FALSE,0.582,0.525,"1",-7.163,"0",0.0627,0.111,0,0.134,0.51,133.249,4,-0.9989,4.33755,10.6987625291419
TRUE,0.812,0.621,"9",-6.359,"0",0.0312,0.147,0.197,0.184,0.376,123.972,4,-0.4497,3.75945,5.05624580534831
TRUE,0.645,0.713,"6",-5.355,"1",0.0393,0.00835,0,0.113,0.566,74.989,4,0.9012,3.57511666666667,10.3686984650412
TRUE,0.671,0.314,"5",-8.091,"0",0.244,0.11,0,0.0825,0.296,110.898,4,-0.9961,3.19333333333333,9.77123153674889
TRUE,0.603,0.725,"6",-3.054,"1",0.0393,0.174,0,0.0786,0.304,122.803,4,-0.9994,3.99755,8.4497705150988
FALSE,0.664,0.771,"0",-5.779,"1",0.0533,0.0155,9.6e-06,0.46,0.763,109.945,4,0.987,4.42666666666667,10.6987625291419
FALSE,0.554,0.433,"5",-12.628,"1",0.0341,0.0116,0.0449,0.0667,0.237,117.996,3,0.9963,6.32045,9.44221899456253
FALSE,0.717,0.705,"5",-4.679,"0",0.0346,0.177,0,0.419,0.349,120.018,4,0.9861,2.86978333333333,7.91844668627778
FALSE,0.624,0.424,"1",-8.237,"1",0.24,0.286,0,0.173,0.584,76.671,4,0.9989,3.43355,10.6987625291419
TRUE,0.531,0.746,"11",-4.228,"1",0.0329,0.0972,0,0.102,0.304,139.788,4,0.95,3.77178333333333,8.9728020445443
FALSE,0.738,0.885,"9",-5.547,"0",0.206,0.0133,0,0.0821,0.752,112.878,4,0.9976,3.88133333333333,10.6987625291419
FALSE,0.467,0.417,"8",-10.614,"0",0.074,0.421,0.000202,0.102,0.171,120.021,4,-0.9991,5.35045,10.6987625291419
FALSE,0.598,0.851,"5",-4.245,"0",0.12,0.0355,2.81e-05,0.365,0.612,202.046,4,-0.9502,3.39978333333333,6.94505106372583
FALSE,0.517,0.677,"8",-6.373,"0",0.0746,0.0324,3.37e-05,0.189,0.192,173.978,4,-0.6876,3.67178333333333,10.6987625291419
FALSE,0.671,0.428,"4",-7.052,"0",0.124,0.688,0.000182,0.119,0.362,148.04,4,0.9694,3.29421666666667,10.6987625291419
FALSE,0.537,0.587,"7",-7.486,"0",0.0771,0.0275,0,0.0961,0.365,149.748,4,-0.3527,3.69866666666667,10.6987625291419
FALSE,0.638,0.474,"5",-12.7,"0",0.124,0.351,0.191,0.105,0.441,179.771,4,0.994,1.86066666666667,10.6987625291419
FALSE,0.575,0.634,"1",-8.1,"1",0.068,0.0646,0,0.0878,0.191,109.825,4,0.5591,3.31088333333333,10.6987625291419
FALSE,0.853,0.663,"7",-6.955,"0",0.0755,0.0431,8.71e-06,0.0891,0.864,113.998,4,0.9907,3.66955,10.6987625291419
FALSE,0.711,0.807,"7",-5.052,"0",0.0608,0.052,0,0.214,0.698,116.971,4,0.9985,3.72155,10.6987625291419
FALSE,0.66,0.698,"5",-6.266,"0",0.0467,0.0266,0,0.296,0.396,120.959,4,-0.9866,3.92821666666667,7.95560045059659
TRUE,0.482,0.823,"9",-4.446,"1",0.0661,0.0386,3.69e-05,0.0948,0.451,167.665,4,0.9301,3.65911666666667,9.17819589642739
FALSE,0.786,0.583,"0",-7.415,"1",0.0393,0.0552,1.84e-06,0.326,0.229,120.024,4,0.9892,3.8,9.57203934100586
TRUE,0.752,0.765,"9",-5.805,"0",0.0908,0.118,0,0.31,0.309,105.998,4,0.9842,3.22913333333333,10.304219253505
TRUE,0.6,0.412,"8",-9.343,"1",0.344,0.615,0.0025,0.134,0.408,113.049,5,0.9997,3.7647,8.75194905805861
TRUE,0.502,0.786,"9",-4.378,"0",0.317,0.255,0,0.65,0.739,169.021,4,-0.9983,4.05818333333333,10.638208445006
TRUE,0.576,0.766,"10",-4.943,"0",0.449,0.028,1.68e-06,0.366,0.236,144.833,4,-0.9964,4.11268333333333,8.4497705150988
TRUE,0.539,0.528,"11",-8.113,"0",0.252,0.0108,0,0.117,0.252,190.169,4,0.9997,3.81066666666667,8.3696208269491
TRUE,0.818,0.913,"4",-3.06,"0",0.0426,0.093,3.69e-05,0.161,0.536,119.986,4,0.9274,3.65266666666667,8.14361427217039
FALSE,0.576,0.782,"6",-4.825,"0",0.0296,0.00778,0,0.285,0.355,141.153,4,0.9935,3.73385,7.71757376634578
TRUE,0.57,0.939,"5",-0.716,"0",0.0789,0.00719,1.08e-06,0.0462,0.801,103.983,4,0.9967,3.79021666666667,10.2618726999096
FALSE,0.752,0.784,"0",-4.941,"1",0.0754,0.322,0,0.11,0.464,135.039,4,0.9823,3.55891666666667,6.95463886488099
TRUE,0.568,0.562,"9",-7.775,"1",0.0418,0.101,6.16e-05,0.363,0.247,133.647,4,0.9311,4.00466666666667,8.2075835689516
FALSE,0.592,0.701,"10",-4.014,"0",0.0858,0.0451,0,0.327,0.282,129.501,4,-0.9898,4.67691666666667,8.7160440501614
FALSE,0.892,0.527,"1",-5.598,"1",0.0631,0.036,0.112,0.0612,0.485,136.029,4,0,2.04888333333333,4.65396035015752
FALSE,0.637,0.862,"10",-4.343,"0",0.191,0.293,0,0.217,0.573,82.019,4,-0.9802,4.19511666666667,11.1253788573644
TRUE,0.688,0.533,"6",-8.363,"0",0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4,0.9996,3.71798333333333,10.6083841871304
TRUE,0.652,0.795,"11",-5.192,"0",0.174,0.156,0,0.123,0.788,135.018,4,0.9754,5.07678333333333,9.25611010622037
TRUE,0.794,0.653,"7",-7.839,"1",0.104,0.0489,4.88e-05,0.1,0.397,117.996,4,0.9987,4.38955,11.4191055075661
TRUE,0.728,0.563,"1",-8.053,"0",0.134,0.621,0,0.179,0.352,100.017,4,-0.9082,3.62845,9.44496443595331
FALSE,0.28,0.344,"0",-12.577,"1",0.0293,0.715,0.00642,0.133,0.232,171.143,3,0.9998,4.61933333333333,7.16857989726403
FALSE,0.71,0.805,"1",-5.471,"1",0.0637,0.00909,0,0.141,0.897,92.601,4,-0.9909,2.86688333333333,7.60862258255722
FALSE,0.626,0.717,"8",-5.751,"0",0.0375,0.017,0,0.261,0.56,105.039,4,-0.9229,4.12378333333333,9.76399557371753
TRUE,0.558,0.818,"8",-4.07,"1",0.0403,0.071,0,0.21,0.453,81.034,4,0.9791,3.07511666666667,6.96224346426621
FALSE,0.773,0.747,"5",-4.061,"1",0.0885,0.0242,8.99e-06,0.109,0.801,126.014,4,0.9982,4.104,5.93841532601817
TRUE,0.48,0.659,"8",-4.668,"1",0.37,0.0969,0,0.15,0.523,110.044,4,0.9692,4.208,9.07096335550754
TRUE,0.655,0.74,"2",-4.081,"1",0.274,0.14,0,0.106,0.543,182.105,4,0.9993,3.37035,7.93038604662762
TRUE,0.795,0.568,"5",-7.817,"0",0.142,0.0541,0,0.108,0.478,136.17,4,-0.9965,3.31573333333333,9.77047031342632
FALSE,0.505,0.903,"1",-3.699,"1",0.037,0.0356,0,0.127,0.491,88.986,4,0.9967,3.29716666666667,7.0647590277918
FALSE,0.419,0.655,"0",-6.679,"1",0.247,0.0571,0,0.0962,0.353,76.835,3,-0.5068,3.58828333333333,8.88051598932643
TRUE,0.923,0.599,"6",-4.888,"1",0.238,0.07,1.23e-06,0.0951,0.667,138.024,4,0,3.02898333333333,6.5206211275587
TRUE,0.524,0.397,"0",-11.936,"1",0.405,0.745,0,0.521,0.552,80.744,4,-0.9879,3.68488333333333,10.262489786234
FALSE,0.439,0.447,"10",-8.318,"0",0.0436,0.111,0,0.303,0.11,121.48,4,0.3352,2.95048333333333,7.95560045059659
TRUE,0.491,0.693,"0",-6.487,"0",0.0377,0.211,6.92e-06,0.325,0.412,90.027,4,-0.9925,4.30445,9.10483169719519
FALSE,0.7,0.693,"2",-6.553,"1",0.14,0.00375,0,0.314,0.525,133.981,4,-0.9948,3.50786666666667,9.77047031342632
FALSE,0.92,0.53,"4",-7.399,"0",0.341,0.187,0,0.103,0.363,123.968,4,-0.9992,4.25805,9.52366582440794
FALSE,0.529,0.838,"8",-2.619,"1",0.212,0.337,0,0.127,0.355,88.052,4,0.8557,3.98266666666667,11.4191055075661
FALSE,0.781,0.764,"2",-3.252,"1",0.164,0.0175,0,0.102,0.352,146.03,4,-0.9767,3.0685,8.7160440501614
FALSE,0.727,0.513,"8",-7.582,"1",0.212,0.00294,0,0.33,0.238,149.981,4,-0.9995,3.42465,8.7160440501614
FALSE,0.515,0.431,"4",-8.251,"1",0.257,0.665,0,0.147,0.184,141.392,4,-0.9707,3.79681666666667,8.7160440501614
FALSE,0.647,0.59,"6",-9.931,"1",0.247,0.0609,0,0.381,0.415,92.275,4,0.9971,3.35425,8.7160440501614
FALSE,0.674,0.694,"9",-7.076,"0",0.109,0.313,7.17e-06,0.0752,0.203,101.993,4,0.9981,3.31965,6.76791833379434
TRUE,0.623,0.734,"9",-5.95,"1",0.107,0.0162,1.9e-06,0.145,0.372,107.853,4,-0.9719,4.07421666666667,9.84488692273193
TRUE,0.59,0.468,"10",-11.083,"0",0.185,0.0789,0,0.101,0.349,92.287,4,0.9818,4.08711666666667,11.4191055075661
FALSE,0.521,0.701,"2",-5.238,"1",0.0458,0.0892,0,0.0876,0.518,127.087,4,-0.1511,5.12266666666667,9.27008617637314
FALSE,0.613,0.857,"1",-5.492,"0",0.0366,0.0012,0,0.358,0.664,124.987,4,0.9992,3.03333333333333,9.27008617637314
TRUE,0.792,0.717,"0",-4.759,"0",0.0393,0.0927,3.59e-05,0.226,0.466,121.985,4,0,3.25911666666667,1.6094379124341
TRUE,0.925,0.355,"0",-9.309,"0",0.55,0.0413,0,0.141,0.383,92.988,4,0.998,3.27645,11.4191055075661
FALSE,0.827,0.702,"6",-7.264,"1",0.267,0.226,5.04e-05,0.158,0.694,130.02,4,-0.9899,3.19533333333333,7.95560045059659
TRUE,0.615,0.648,"5",-3.792,"0",0.22,0.0411,0,0.277,0.26,169.912,4,-0.9804,3.71911666666667,9.33697302290955
TRUE,0.449,0.635,"1",-8.301,"1",0.275,0.0413,0,0.188,0.608,84.414,4,-0.0036,3.64155,9.80467959596999
TRUE,0.916,0.571,"10",-8.241,"0",0.201,0.0173,1.11e-06,0.153,0.498,103.521,4,0.9963,3.06158333333333,11.4191055075661
TRUE,0.817,0.535,"8",-14.107,"1",0.0983,0.00288,0.86,0.0729,0.166,105.022,4,0.974,3.62318333333333,5.05624580534831
FALSE,0.677,0.796,"2",-4.761,"0",0.117,0.0188,0,0.0948,0.494,108.851,4,0.9987,2.97638333333333,8.88617871493205
TRUE,0.655,0.768,"4",-5.616,"1",0.0365,0.385,0.000257,0.0733,0.431,92.021,4,-0.8666,3.006,8.81328976246904
TRUE,0.927,0.535,"6",-7.59,"0",0.0911,0.0855,0,0.136,0.336,112.96,4,-0.9967,5.22621666666667,10.304219253505
TRUE,0.745,0.726,"0",-13.782,"0",0.0382,0.00133,0.847,0.0635,0.574,95.003,4,0.9976,3.46408333333333,9.37220408686774
