"hitness","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","time_signature","sentiment","scaled_duration","scaled_tempo","scaled_popularity"
FALSE,0.402,0.696,"8",-4.799,"0",0.0448,0.0476,0,0.628,0.227,3,0.9127,0.353100356887108,0.842895708276995,0.10299960097847
FALSE,0.521,0.762,"2",-6.746,"1",0.529,0.138,1.11e-05,0.114,0.266,4,0,0.630108373411112,0.767719206314302,0.512825072431082
FALSE,0.621,0.834,"7",-3.166,"1",0.105,0.127,0,0.0854,0.561,4,0.9983,0.358891601895845,0.730332137159219,0.126079237579732
FALSE,0.407,0.34,"6",-9.018,"0",0.0492,0.594,0,0.188,0.0775,3,0.9139,0.243037651081483,0.605908195586164,0.10985669922451
TRUE,0.701,0.554,"1",-5.909,"1",0.187,0.217,1.45e-06,0.419,0.0634,4,-0.9984,0.34161663904435,0.454432316351404,0.0879790426953037
TRUE,0.731,0.772,"7",-4.559,"1",0.0258,0.0407,0,0.449,0.928,4,0.9949,0.371092870537277,0.514838329348686,0.0765904477715515
FALSE,0.588,0.539,"6",-8.816,"1",0.0396,0.0445,4.82e-06,0.121,0.343,4,-0.9949,0.304266231681756,0.622147779748008,0.0920640978932817
FALSE,0.409,0.8,"7",-5.216,"1",0.0746,0.272,5.29e-05,0.092,0.321,4,-0.9573,0.367335170302112,0.748316856697717,0.134794099107695
FALSE,0.652,0.663,"2",-5.318,"0",0.0378,0.0807,2.59e-06,0.0805,0.254,4,-0.9841,0.380893103813913,0.50524710274777,0.0208445377422321
FALSE,0.476,0.991,"10",-3.458,"1",0.052,0.0446,0.00574,0.128,0.453,4,0.9887,0.292500722634661,0.51947018999986,0.0264551274266581
TRUE,0.613,0.622,"1",-5.794,"0",0.0334,0.00882,0,0.37,0.484,4,0.9986,0.335883495314858,0.374305805733214,0.051460765774362
FALSE,0.705,0.865,"5",-4.076,"0",0.0712,0.0136,0,0.179,0.585,4,0.9737,0.29284933031013,0.458362379934218,0.10985669922451
TRUE,0.574,0.512,"5",-6.664,"0",0.0503,0.234,0,0.0946,0.512,4,0.9999,0.703239001064706,0.359783285065291,0.0915077809198314
TRUE,0.516,0.777,"1",-4.908,"0",0.0375,0.00108,1.62e-06,0.0761,0.408,4,0.9942,0.32404971726465,0.585050786714514,0.29671587932201
TRUE,0.681,0.473,"11",-5.733,"0",0.449,0.414,0,0.0794,0.766,4,0.9976,0.280629178752943,0.91152210426833,0.00566437084714006
TRUE,0.85,0.509,"6",-9.637,"0",0.378,0.147,0,0.0759,0.763,4,-0.6997,0.379577109839016,0.631149496811502,0.00841631824569317
TRUE,0.652,0.859,"2",-3.746,"1",0.0358,0.0639,0,0.0777,0.491,4,-0.8853,0.274102952561758,0.51451550269724,0.0409734390451241
FALSE,0.549,0.868,"2",-4.319,"1",0.0614,0.0604,0,0.137,0.755,4,0.2192,0.268234723358022,0.804540159167575,0.210533734668031
TRUE,0.602,0.923,"5",-3.763,"1",0.044,0.0098,0,0.0561,0.765,4,0.5275,0.3137657908383,0.636342795117364,0.0538462205721622
FALSE,0.418,0.249,"3",-13.744,"1",0.0301,0.841,0.661,0.112,0.213,4,0.9942,0.317446506878465,0.387406017675929,0.00601712901117839
TRUE,0.863,0.705,"8",-6.202,"1",0.31,0.05,2.21e-05,0.524,0.599,4,-0.9443,0.274547427347982,0.67886701881284,0.00425912111170868
FALSE,0.741,0.663,"0",-7.308,"1",0.0434,0.0608,0,0.0931,0.338,4,-0.9978,0.267807678955571,0.538105241488371,0.210533734668031
FALSE,0.504,0.8,"2",-2.763,"1",0.0391,0.125,0,0.109,0.789,4,0.999,0.295812495551621,0.963543981622274,0.126079237579732
FALSE,0.532,0.887,"0",-3.757,"1",0.0335,0.0778,0.000214,0.294,0.795,4,0.9845,0.36210605517007,0.573185737612112,0.0449405226603748
FALSE,0.696,0.419,"9",-8.198,"1",0.0256,0.018,0.000818,0.211,0.353,4,-0.9964,0.265445861954266,0.451405231663212,0.10985669922451
TRUE,0.624,0.458,"6",-6.755,"1",0.0287,0.36,3.89e-06,0.311,0.436,4,0.9978,0.356470231083313,0.374366628145805,0.29671587932201
FALSE,0.339,0.429,"0",-6.497,"0",0.0348,0.667,0,0.082,0.16,4,0.0504,0.321804102821834,0.60207638359292,0.0705036345656737
TRUE,0.493,0.708,"5",-5.196,"1",0.0291,0.0575,0,0.175,0.547,4,0.5584,0.337433346938716,0.739399355282427,0.146926666782325
FALSE,0.757,0.711,"1",-4.643,"0",0.0349,0.36,0,0.121,0.817,4,-0.6808,0.300576800449704,0.654832808545081,0.00635253841305089
FALSE,0.757,0.632,"2",-6.83,"1",0.0549,0.499,0,0.0723,0.742,4,0.5859,0.34153820231737,0.575174162639131,0.018665099495151
TRUE,0.542,0.836,"11",-6.45,"1",0.0597,0.119,0,0.0872,0.526,4,0.998,0.272804388970634,0.786227934330509,0.118252054382586
FALSE,0.864,0.834,"5",-6.966,"0",0.315,0.0821,0,0.231,0.678,4,0.9175,0.298949964630846,0.451545591076884,0.174158440461939
FALSE,0.676,0.509,"11",-6.838,"0",0.0423,0.0221,0,0.221,0.313,4,-0.9558,0.211604859009983,0.383560169741318,0.10985669922451
FALSE,0.392,0.741,"0",-4.01,"1",0.0325,0.12,1.34e-06,0.132,0.461,3,0.8885,0.387749054764813,0.735324253638818,0.0686692921126744
TRUE,0.693,0.844,"11",-3.778,"0",0.0541,0.108,0,0.129,0.528,4,0.9946,0.333598662508552,0.59464201331543,0.267487552263146
TRUE,0.54,0.86,"1",-5.763,"1",0.081,0.00646,0,0.629,0.856,4,0.9935,0.301971231151582,0.8034172838582,0.0463524227546365
FALSE,0.662,0.528,"1",-12.043,"0",0.099,0.468,0,0.277,0.31,4,-0.996,0.396663243532965,0.386863294609731,0.500782140027643
FALSE,0.385,0.654,"4",-6.635,"1",0.0342,0.212,0,0.136,0.125,3,0.6757,0.389239352577445,0.768215142909276,0.00801729671587932
FALSE,0.811,0.895,"5",-4.304,"0",0.0608,0.0267,0,0.104,0.736,4,0.9984,0.339485774628043,0.566163088281393,0.0705036345656737
FALSE,0.669,0.527,"6",-5.048,"0",0.0812,0.014,0,0.338,0.238,4,0.9795,0.264902614993326,0.609492039281921,0.10985669922451
TRUE,0.509,0.781,"8",-3.48,"1",0.072,0.0398,0,0.0749,0.176,4,-0.98,0.394256398040244,0.598866831666955,0.0243264343089121
TRUE,0.606,0.784,"7",-6.293,"1",0.268,0.435,0,0.689,0.48,4,0.9972,0.404636191577348,0.378900237207409,0.191885983935046
TRUE,0.794,0.811,"6",-8.966,"0",0.038,0.0426,1.07e-06,0.101,0.862,4,0.9996,0.360827827026682,0.542942962612931,0.0408360946779781
TRUE,0.755,0.546,"7",-13.19,"1",0.0638,0.00316,0.559,0.0521,0.765,4,0.9907,0.377260321329125,0.683129266341345,0.0540240453843618
TRUE,0.448,0.821,"9",-4.771,"1",0.273,0.00156,0,0.106,0.596,4,0.9998,0.334953874846939,0.898117780262659,0.0835285069076988
FALSE,0.277,0.806,"6",-4.715,"1",0.0577,0.0478,0,0.0525,0.617,1,0.9946,0.303734604976665,0.346678394475453,0.0163026318072206
FALSE,0.588,0.751,"0",-7.588,"1",0.0328,0.00174,6.57e-05,0.353,0.52,4,0.9952,0.303985893009399,0.640876404178968,0.0115065665064798
FALSE,0.565,0.612,"10",-5.795,"0",0.169,0.28,0,0.105,0.487,4,0.9922,0.369252512517194,0.550662730364888,0.10985669922451
FALSE,0.71,0.614,"6",-6.965,"1",0.0366,0.00164,0.000154,0.0785,0.673,4,0.9852,0.345179699994045,0.631673505289211,0.271152478270675
FALSE,0.593,0.34,"4",-10.516,"0",0.138,0.0895,2.65e-06,0.113,0.423,4,0.9949,0.300693003008194,0.467420240763181,0.10985669922451
FALSE,0.547,0.932,"7",-5.237,"1",0.0966,0.00233,0,0.335,0.512,4,0.9983,0.328562734129999,0.631505073992804,0.00377046431070477
TRUE,0.523,0.954,"1",-3.051,"1",0.0374,0.00385,1.65e-06,0.243,0.901,4,0.986,0.312468679779157,0.664283675732325,0.220919137419545
FALSE,0.466,0.842,"6",-2.937,"1",0.0513,0.0332,9.12e-06,0.349,0.418,4,0.9945,0.281403378298882,0.350898534179857,0.0233358199892438
TRUE,0.874,0.692,"5",-5.28,"0",0.0431,0.0412,7.24e-05,0.324,0.937,4,0.9992,0.259364110549304,0.542802603199259,0.352396731493208
TRUE,0.778,0.547,"2",-7.273,"1",0.0489,0.346,0.000302,0.132,0.441,4,0.9994,0.352577445373904,0.444480833922063,0.0835285069076988
FALSE,0.568,0.517,"6",-7.316,"0",0.0894,0.146,0,0.343,0.578,4,0.9957,0.381783505918342,0.488651941404623,0.10985669922451
TRUE,0.549,0.674,"1",-5.289,"1",0.0268,0.016,0,0.0794,0.651,4,0.8342,0.291280595770517,0.383391738444911,0.010893287763918
TRUE,0.675,0.783,"1",-6.284,"1",0.0365,0.134,0,0.122,0.4,4,0.9894,0.334043137294775,0.561521870335974,0.145079023611665
TRUE,0.533,0.92,"0",-4.065,"0",0.0816,0.0197,0,0.749,0.644,4,-0.092,0.300422832059705,0.697085670707458,0.189835112407587
TRUE,0.487,0.667,"7",-4.216,"0",0.0309,0.153,0,0.161,0.463,4,0.8091,0.31380500920179,0.682399397390251,0.0240135782978551
FALSE,0.523,0.847,"3",-5.888,"1",0.028,0.00309,1.21e-05,0.146,0.475,4,-0.9058,0.494325683815743,0.72534002067962,0.0136066341666522
FALSE,0.581,0.678,"1",-6.624,"1",0.063,0.0512,0,0.164,0.284,4,-0.7561,0.370705044498317,0.66889682179501,0.051460765774362
FALSE,0.668,0.761,"9",-7.093,"0",0.0912,0.03,0,0.365,0.34,4,0.9993,0.418812903713107,0.626868534694508,0.051460765774362
FALSE,0.681,0.747,"6",-5.731,"0",0.0329,0.0571,2.12e-06,0.171,0.282,4,0.9844,0.309331210699932,0.50050763321278,0.00141826130705574
FALSE,0.78,0.857,"7",-4.848,"1",0.0377,0.0171,0,0.0682,0.465,4,-0.975,0.335829751631557,0.621511483739362,0.0254940060026717
FALSE,0.82,0.449,"1",-6.875,"1",0.109,0.55,0.187,0.178,0.13,4,0.9903,0.347881409478933,0.561830661046052,0.148733829507931
FALSE,0.631,0.908,"6",-4.842,"0",0.0391,0.00144,0,0.23,0.821,4,0.992,0.323114286668807,0.59899315513926,0.122263955633432
TRUE,0.688,0.473,"8",-9.059,"1",0.167,0.716,4.46e-05,0.104,0.299,4,0.9995,0.46266774928717,0.397488502224697,0.0540240453843618
TRUE,0.695,0.869,"8",-5.066,"1",0.0483,0.41,0,0.237,0.58,4,0.981,0.340628917297187,0.584779425181415,0.0662688017209972
TRUE,0.588,0.664,"7",-5.18,"1",0.159,0.043,4.3e-05,0.639,0.333,4,0.9921,0.512976194453361,0.498285275829641,0.0915077809198314
TRUE,0.626,0.805,"7",-5.81,"1",0.0449,0.0126,0,0.156,0.882,4,0.9967,0.26250157962853,0.54286342561185,0.00933363404521087
FALSE,0.485,0.78,"9",-5.261,"0",0.142,0.149,0,0.0568,0.267,4,-0.9945,0.388367833388772,0.640843653649111,0.512825072431082
FALSE,0.737,0.494,"1",-9.723,"0",0.416,0.629,0,0.126,0.44,4,0.996,0.467947703038552,0.442061973359783,0.512825072431082
TRUE,0.623,0.879,"8",-5.956,"1",0.0804,0.258,0,0.0333,0.894,4,0.9895,0.298795996240847,0.748686469820387,0.0805763258791485
TRUE,0.537,0.693,"9",-5.256,"1",0.0847,0.0566,0,0.146,0.581,4,0.9942,0.26321332029928,0.823460608130553,0.0329655395754179
FALSE,0.63,0.791,"2",-4.497,"1",0.0279,0.0131,6.83e-06,0.232,0.491,4,0.9933,0.336678030308532,0.481727543663474,0.0176292338208335
TRUE,0.664,0.642,"6",-5.961,"1",0.038,0.129,0,0.114,0.501,4,0.9981,0.304585788717603,0.552089717737219,0.0586474905015527
FALSE,0.855,0.433,"1",-8.447,"0",0.15,0.0414,0,0.1,0.394,4,0.2207,0.316070959092342,0.467747746061749,0.512825072431082
FALSE,0.668,0.565,"6",-5.879,"1",0.505,0.171,0,0.124,0.142,4,0.7173,0.380370192300709,0.657298455578585,0.512825072431082
FALSE,0.652,0.345,"8",-11.319,"0",0.119,0.0437,3.59e-05,0.297,0.304,4,-0.9978,0.366115043437969,0.483215353448397,0.512825072431082
FALSE,0.432,0.681,"6",-5.4,"1",0.437,0.114,0,0.236,0.296,4,0.4604,0.532207717883428,0.363965995592714,0.512825072431082
TRUE,0.321,0.416,"11",-8.935,"0",0.0343,0.266,3.02e-05,0.106,0.151,4,0.9975,0.343417778700943,0.536144888344086,0.195858850471019
FALSE,0.472,0.468,"3",-5.815,"1",0.184,0.163,0,0.586,0.404,4,-0.9526,0.343320459058207,0.383368345209299,0.512825072431082
TRUE,0.79,0.875,"7",-6.55,"1",0.091,0.0476,0,0.312,0.759,4,-0.9962,0.35879428225311,0.654940417428896,0.0484655019864333
FALSE,0.66,0.816,"0",-4.332,"0",0.0344,0.00976,1.87e-05,0.59,0.66,4,0.9976,0.325522584693508,0.598726472253283,0.00065925296230114
TRUE,0.645,0.878,"5",-3.208,"0",0.113,0.294,0,0.076,0.862,4,0.9998,0.329763978078387,0.3851649457043,0.126079237579732
FALSE,0.687,0.871,"0",-5.531,"1",0.0689,0.00225,0.00708,0.134,0.539,4,0,0.333267485216856,0.53804441907578,0.0887793989232205
TRUE,0.526,0.801,"2",-3.717,"1",0.0393,0.0354,3.17e-06,0.0637,0.769,4,0.9866,0.281461479578127,0.804839592583409,0.0218681147100154
TRUE,0.491,0.841,"5",-3.579,"1",0.0421,0.0471,0,0.0886,0.721,4,0.9863,0.236860032565767,0.93503230605838,0.00726334842675642
FALSE,0.483,0.768,"3",-5.431,"1",0.0732,0.209,0.000646,0.103,0.405,4,-0.9288,0.363869428995153,0.841955300205393,0.290905489726642
FALSE,0.586,0.727,"6",-4.799,"1",0.039,0.00247,0.0107,0.152,0.496,4,0.9966,0.338943980199084,0.584784103828537,0.0336080220676255
FALSE,0.641,0.745,"4",-6.496,"1",0.0324,0.0607,5.88e-06,0.104,0.719,4,0.9975,0.297594752292459,0.423422243224149,0.00130115716243646
FALSE,0.551,0.827,"8",-5.369,"1",0.03,0.109,2.1e-06,0.0772,0.185,5,0.9588,0.295309919486152,0.607751582552389,0.00237678041671727
FALSE,0.724,0.796,"1",-3.686,"1",0.0328,0.0152,0,0.354,0.542,4,0.9992,0.287020319469884,0.477105040306545,0.126079237579732
FALSE,0.28,0.449,"11",-7.736,"1",0.0292,0.638,0.701,0.105,0.103,4,-0.5267,0.342932633019247,0.638167467495099,0.0650390636294767
FALSE,0.521,0.57,"9",-5.567,"1",0.0245,0.0254,1.17e-06,0.0757,0.608,4,0.9988,0.368013502737296,0.795346617572063,0.0068614354365816
TRUE,0.514,0.742,"8",-2.525,"1",0.0258,0.27,1.7e-06,0.085,0.47,4,0.9844,0.357980864343681,0.472543359362207,0.121341579778283
FALSE,0.581,0.716,"11",-4.486,"0",0.186,0.181,0,0.201,0.597,4,-0.9988,0.542801033621758,0.680172361359989,0.512825072431082
TRUE,0.688,0.904,"1",-2.234,"1",0.106,0.0229,0,0.0909,0.71,4,0.9968,0.308557011153993,0.598338144542124,0.0224948387432557
FALSE,0.585,0.717,"11",-8.379,"0",0.0311,0.0561,0.0148,0.366,0.636,4,0.9848,0.655068682974727,0.521963908916098,0.0157093041411495
FALSE,0.656,0.877,"0",-3.231,"0",0.0342,0.345,0,0.349,0.894,4,0.6031,0.366542087840419,0.491342163500002,0.0191053243351087
TRUE,0.546,0.787,"7",-4.1,"0",0.0517,0.0101,0.00021,0.0809,0.573,4,0.9975,0.336968536704757,0.374193518202277,0.0657460256877338
TRUE,0.781,0.526,"6",-6.986,"0",0.293,0.0633,0,0.0457,0.665,4,-0.9749,0.342235417668309,0.444438726097961,0.046765323294183
TRUE,0.561,0.836,"9",-3.939,"1",0.1,0.0525,0,0.136,0.517,4,0.9965,0.329705876799142,0.59850657583853,0.0597387276417828
TRUE,0.577,0.576,"2",-6.299,"1",0.0563,0.0143,0,0.602,0.12,4,0.9975,0.339950584862002,0.626812390929039,0.0159377295096661
FALSE,0.775,0.749,"0",-5.337,"1",0.0425,0.00555,1.1e-05,0.103,0.227,4,0.9773,0.287213506223373,0.598937011373791,0.0254940060026717
FALSE,0.324,0.327,"2",-7.494,"1",0.0409,0.825,0,0.101,0.334,4,0.9912,0.476100765048594,0.380505013170392,0.126079237579732
FALSE,0.678,0.72,"4",-6.034,"1",0.027,0.165,5.73e-06,0.114,0.538,4,0.1609,0.419491236148292,0.444597800100123,0.0625075900834475
FALSE,0.712,0.726,"7",-7.345,"1",0.0249,0.0284,4.4e-05,0.104,0.557,4,0.9824,0.526997485667141,0.519652657237633,0.0682558132810558
FALSE,0.611,0.464,"10",-8.068,"0",0.294,0.0171,0.214,0.0794,0.274,4,0,0.353565167121067,0.597772028240314,0.024123453791572
FALSE,0.845,0.705,"6",-4.271,"0",0.243,0.0218,0,0.339,0.334,4,0.2843,0.357391136359345,0.617815352512668,0.512825072431082
FALSE,0.885,0.615,"8",-6.714,"1",0.123,0.146,0,0.0651,0.598,4,-0.9943,0.364255802502132,0.45850273934789,0.0292413386304887
FALSE,0.433,0.307,"7",-10.479,"1",0.0304,0.786,0,0.0944,0.0969,4,0.9978,0.180485813846406,0.542456383312201,0.00127513401918773
TRUE,0.667,0.608,"1",-7.054,"1",0.216,0.324,0.000198,0.426,0.475,4,0.9983,0.350292612567597,0.46782728306283,0.191885983935046
TRUE,0.526,0.816,"7",-4.009,"1",0.0421,0.0285,0,0.22,0.414,4,-0.9875,0.340996407888411,0.673874902333241,0.282933733511448
TRUE,0.379,0.608,"0",-7.011,"0",0.134,0.00311,0.000614,0.251,0.241,4,0.9991,0.396464246651551,0.382404543902085,0.0362641175552124
FALSE,0.58,0.916,"3",-4.358,"0",0.0387,0.000297,0.0259,0.126,0.683,4,0.5907,0.444339700749361,0.552099075031464,0.0306951648999844
FALSE,0.397,0.69,"2",-4.108,"0",0.195,0.395,0,0.101,0.36,4,-0.9727,0.522621006808017,0.805068846292406,0.148733829507931
FALSE,0.465,0.956,"0",-3.34,"0",0.128,0.00963,0.000101,0.335,0.665,4,0.947,0.30020930985848,0.86146058005867,0.00801729671587932
FALSE,0.667,0.619,"2",-4.933,"1",0.151,0.126,0,0.101,0.427,4,0.9984,0.288918778769212,0.794738393446151,0.00251990770458528
TRUE,0.703,0.681,"2",-6.356,"1",0.133,0.00589,0,0.449,0.245,4,-0.9998,0.447863543335565,0.584494027706948,0.512825072431082
TRUE,0.562,0.878,"8",-4.806,"1",0.0387,0.0539,0,0.112,0.558,4,0.9621,0.344053987708674,0.482036334373553,0.10502506896133
FALSE,0.719,0.665,"8",-8.589,"1",0.0331,0.15,0.00092,0.144,0.763,4,0.8438,0.368206689490786,0.453824092225492,0.0256414704810812
TRUE,0.676,0.755,"4",-5.333,"1",0.0388,0.322,0,0.298,0.425,4,0.9989,0.290429412029579,0.500755601510267,0.0362641175552124
FALSE,0.736,0.522,"2",-8.02,"1",0.116,0.0299,0,0.108,0.369,4,-0.992,0.291068526101273,0.456387990848566,0.006150136187783
TRUE,0.81,0.603,"3",-7.727,"1",0.0728,0.0275,0.908,0.0719,0.167,4,-0.8171,0.335542150299294,0.59889490354969,0.00127513401918773
FALSE,0.736,0.691,"8",-6.118,"1",0.169,0.0771,0,0.0422,0.18,4,0.9993,0.388407051752262,0.467649494472178,0.0153345708783678
TRUE,0.611,0.688,"2",-6.369,"1",0.0529,0.251,2.35e-06,0.248,0.649,4,0.97,0.419433134869047,0.794878752859823,0.26291037051173
TRUE,0.612,0.28,"0",-8.648,"1",0.0434,0.932,0,0.088,0.387,4,0.9928,0.310590555927565,0.340582117274969,0.323978219868298
TRUE,0.711,0.906,"8",-2.671,"1",0.0284,0.00952,1.64e-05,0.153,0.824,4,-0.9981,0.228269758429406,0.589116531063878,0.0114444001087189
FALSE,0.572,0.912,"7",-4.875,"1",0.0707,0.00155,1.2e-06,0.102,0.606,4,0.9912,0.271895103950451,0.730210492334037,0.120851477247098
FALSE,0.668,0.64,"3",-5.208,"0",0.0888,0.049,0,0.0675,0.259,4,0.6262,0.263819026135408,0.608242840500241,0.10299960097847
FALSE,0.547,0.939,"11",-4.052,"1",0.131,0.00591,0,0.227,0.557,4,0.986,0.299456898292258,0.4862658313722,0.00327024166825697
FALSE,0.61,0.383,"5",-7.543,"1",0.0322,0.676,0,0.0949,0.164,4,0.5572,0.321997289575323,0.644558499464295,0.0540630800992349
FALSE,0.713,0.687,"6",-7.518,"0",0.21,0.129,0,0.214,0.555,4,-0.9992,0.393326777572325,0.35096403523957,0.0267691400218594
TRUE,0.867,0.638,"6",-6.657,"0",0.0643,0.015,0,0.157,0.28,4,-0.9986,0.371402259849256,0.533220733892588,0.0153345708783678
TRUE,0.682,0.471,"0",-9.182,"1",0.0301,0.765,0,0.0908,0.421,4,0.9917,0.236955899676521,0.373856655609464,0.0883374185537577
FALSE,0.883,0.763,"7",-6.997,"1",0.273,0.0109,0.00219,0.551,0.391,4,-0.9948,0.33090566821555,0.45389895057945,0.352396731493208
FALSE,0.304,0.572,"7",-7.571,"0",0.0343,0.0137,0.005,0.107,0.217,4,-0.8057,0.447166327984626,0.378268619845885,0.123193560139484
FALSE,0.576,0.86,"8",-3.913,"1",0.0394,0.000875,0,0.316,0.594,4,0.9954,0.284831353774332,0.409199155972059,0.068277499233763
FALSE,0.632,0.784,"2",-7.457,"1",0.0393,0.000157,3.6e-05,0.037,0.278,4,0.999,0.295363663169454,0.467953606535134,0.0110208011658368
FALSE,0.71,0.925,"0",-3.329,"1",0.0359,0.039,0,0.127,0.93,4,0.9967,0.323895748874651,0.552192647973912,0.00825801079093007
TRUE,0.558,0.924,"9",-4.341,"0",0.064,0.0271,3.32e-06,0.537,0.567,4,-0.9614,0.271372192437247,0.711107576133285,0.129099078780729
TRUE,0.537,0.66,"9",-7.174,"1",0.0296,0.455,0,0.135,0.574,4,0.9808,0.433396324803581,0.692888924238667,0.0312234347079336
TRUE,0.291,0.4,"2",-10.615,"1",0.0306,0.145,1.86e-05,0.259,0.0935,1,0.9984,0.313630705364055,0.38885171963675,0.00532780486112316
TRUE,0.617,0.588,"1",-6.302,"1",0.464,0.0369,0,0.514,0.878,4,-0.7948,0.32416591982314,0.618348718284621,0.0484655019864333
TRUE,0.475,0.936,"5",-2.545,"1",0.0413,0.0418,0,0.0873,0.598,4,0.5293,0.304431820327604,0.711098218839041,0.0264551274266581
TRUE,0.699,0.819,"1",-5.111,"1",0.058,0.0886,0,0.143,0.654,4,0.5267,0.262636665102774,0.486672873671849,0.22418359616708
FALSE,0.737,0.723,"0",-5.834,"1",0.261,0.0864,4.47e-06,0.522,0.555,4,-0.9732,0.350950609555046,0.692968461239748,0.069768047049843
TRUE,0.653,0.875,"6",-3.015,"1",0.0366,0.291,0,0.054,0.775,4,0.9947,0.298156882169153,0.468084608654561,0.0938134314116688
FALSE,0.723,0.87,"8",-3.013,"0",0.0435,0.035,0,0.656,0.678,4,0.9926,0.303354041597611,0.607999550849876,0.0288978331396055
TRUE,0.563,0.722,"6",-5.252,"1",0.0407,0.313,0,0.393,0.801,4,0.9931,0.408819483682982,0.701979535597487,0.0228795475442827
FALSE,0.642,0.873,"2",-5.821,"1",0.0551,0.00394,0,0.175,0.662,4,-0.9836,0.278963124570595,0.383658421330888,0.120851477247098
FALSE,0.693,0.558,"6",-4.461,"1",0.0572,0.0181,5.95e-06,0.137,0.713,4,0.9972,0.36923362960144,0.599077370787463,0.0151194462275117
FALSE,0.598,0.799,"6",-5.156,"1",0.0349,0.041,0,0.157,0.596,4,0.9713,0.377600213812708,0.598749865488895,0.0632261179831485
TRUE,0.482,0.873,"0",-3.145,"1",0.0853,0.0111,0,0.409,0.737,4,0.9939,0.311306654194259,0.772369781553966,0.00801729671587932
TRUE,0.654,0.731,"10",-4.767,"0",0.0568,0.0419,0,0.122,0.59,4,0.9989,0.309679818375401,0.486588658023646,0.0693675797898486
TRUE,0.587,0.698,"1",-8.948,"1",0.0943,0.0152,0,0.442,0.0985,4,-0.8386,0.451330737174506,0.626723496633713,0.267487552263146
TRUE,0.477,0.791,"2",-5.348,"1",0.0396,0.0259,0,0.0841,0.505,4,0,0.405353742376023,0.73843087532809,0.271152478270675
TRUE,0.504,0.785,"8",-4.802,"1",0.104,0.0738,0,0.239,0.502,4,0.9893,0.306251842899951,0.81393488258935,0.068277499233763
TRUE,0.661,0.729,"7",-6.561,"1",0.0376,0.00215,0.0013,0.0477,0.668,4,0.9979,0.337161723458246,0.48651847831681,0.29671587932201
FALSE,0.365,0.943,"11",-5.274,"0",0.474,0.219,0,0.39,0.456,4,0.796,0.345586408948759,0.832420217369945,0.0791754133342586
TRUE,0.592,0.637,"11",-8.48,"1",0.0992,0.562,0,0.13,0.565,4,0.9982,0.26885350198198,0.747184624094097,0.316056857676538
FALSE,0.525,0.74,"1",-5.383,"1",0.295,0.0171,6.52e-05,0.249,0.662,4,0.7421,0.357013478044253,0.401427923101756,0.00425912111170868
FALSE,0.766,0.809,"1",-6.123,"1",0.279,0.0011,0,0.168,0.325,4,-0.9988,0.273094895366859,0.608818314096296,0.148733829507931
FALSE,0.414,0.454,"4",-9.33,"1",0.0589,0.0141,0.0462,0.4,0.07,4,-0.9958,0.398070747022673,0.548089474447569,0.00425912111170868
TRUE,0.794,0.523,"8",-7.829,"1",0.161,0.0331,0,0.156,0.56,4,0.9048,0.252914868553118,0.403799997192812,0.512825072431082
TRUE,0.676,0.896,"7",-4.689,"1",0.066,0.118,4e-06,0.0734,0.434,4,0.9946,0.344405500448106,0.608116517027936,0.0389392966811818
TRUE,0.664,0.799,"7",-5.121,"0",0.0368,0.0932,0.000108,0.105,0.35,4,-0.929,0.285781309689986,0.444429368803717,0.0346324664735171
TRUE,0.47,0.778,"5",-5.992,"1",0.037,0.0295,0.000225,0.347,0.448,4,0.8924,0.368691835172481,0.711177755840121,0.0941638764074183
FALSE,0.479,0.606,"0",-6.424,"0",0.0676,0.0241,0,0.33,0.626,5,0.9987,0.345683728591494,0.414401811572166,0.0693675797898486
TRUE,0.531,0.683,"1",-4.093,"0",0.333,0.135,0.00265,0.22,0.212,4,0.9668,0.31773701327469,0.396828812980439,0.069768047049843
TRUE,0.797,0.608,"6",-6.096,"0",0.0584,0.00112,7.66e-05,0.0748,0.402,4,-0.9946,0.405992856447717,0.598862153019833,0.10985669922451
FALSE,0.563,0.902,"1",-4.586,"0",0.402,0.0545,0,0.0524,0.559,4,-0.9103,0.331042206221775,0.804722626405349,0.0484655019864333
FALSE,0.499,0.843,"6",-2.224,"1",0.113,0.0138,0,0.124,0.533,4,0.9548,0.299918803462255,0.598548683662632,0.0164553009142798
TRUE,0.693,0.733,"1",-5.126,"1",0.139,0.013,0,0.0924,0.497,4,-0.9989,0.360209048402723,0.655057383606956,0.0204385767075519
TRUE,0.452,0.794,"0",-5.151,"1",0.0483,0.0111,0.00182,0.416,0.282,4,-0.9791,0.285660749535553,0.644834539644517,0.0191703821932305
TRUE,0.6,0.592,"1",-4.947,"1",0.0545,0.0191,0,0.0955,0.0663,4,-0.996,0.391118928961018,0.609183248571843,0.123450900111611
